GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS639978888	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							鶴居村--鶴居伊藤タンチョウサンクチュアリー (Tsurui--Tsurui Ito Red-crowned Crane Sanctuary)	L4282274	H	43.2280694	144.3323225	2016-03-01	07:00:00	obsr893357	S47210831	Traveling	P22	EBIRD	600	40.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS994782421	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							網走市--ホテル網走湖荘 (Abashiri--Hotel Abashirikoso)	L4546039	H	43.9830279	144.2187417	2016-03-26	16:00:00	obsr676632	S74730459	Historical	P62	EBIRD				4	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS379791536	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							43.9182x144.1460 - Mar 8, 2016, 10:55 AM	L4348429	P	43.9182200	144.1459760	2016-03-08	10:55:00	obsr275735	S28040327	Traveling	P22	EBIRD	20	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS380014898	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							網走湖 (Lake Abashiri)	L1666936	H	43.9689669	144.1798256	2016-03-09	09:12:00	obsr275735	S28058180	Traveling	P22	EBIRD	45	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS379549489	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							標茶町--シラルトロ湖 (Shibecha--Lake Shirarutoro)	L1805556	H	43.1809280	144.5012426	2016-03-07	13:15:00	obsr275735	S28020332	Stationary	P21	EBIRD	10			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS717657627	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Japan	JP	Hokkaido	JP-01							別海町--野付半島ネイチャーセンター (Betsukai--Notsuke Peninsula Nature Center)	L1557838	H	43.5902489	145.3350610	2016-03-29		obsr676065	S53311866	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1260574290	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Japan	JP	Hokkaido	JP-01							根室市--風蓮湖--レイクサンセット (Nemuro--Lake Furen--Lake Sunset (sea-eagle feeding site))	L3456577	H	43.2634598	145.4618329	2016-03-04		obsr1507596	S96338966	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS380443440	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							根室市--民宿風蓮 (Nemuro--Minshuku Furen)	L1952852	H	43.2700776	145.4723574	2016-03-11	06:34:00	obsr275735	S28091982	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS640127843	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Japan	JP	Hokkaido	JP-01							根室市--納沙布岬 (Nemuro--Cape Nosappu)	L1560010	H	43.3851562	145.8166221	2016-03-04	08:00:00	obsr893357	S47221914	Traveling	P22	EBIRD	540	44.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS379791496	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Japan	JP	Hokkaido	JP-01							網走市--能取湖IBA (Abashiri--Lake Notoro IBA)	L2385164	H	44.0562809	144.1439958	2016-03-08	12:01:00	obsr275735	S28040323	Stationary	P21	EBIRD	20			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS382118561	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				50					Japan	JP	Hokkaido	JP-01							別海町--野付半島-- ナラワラ (Betsukai--Notsuke Peninsula--Narawara)	L2384992	H	43.6089697	145.2747689	2016-03-03	14:00:00	obsr438850	S28228754	Traveling	P22	EBIRD	60	5.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS379791636	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Japan	JP	Hokkaido	JP-01							網走湖 (Lake Abashiri)	L1666936	H	43.9689669	144.1798256	2016-03-08	10:30:00	obsr275735	S28040337	Traveling	P22	EBIRD	75	3.219		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS379549592	2016-09-18 11:28:29	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Japan	JP	Hokkaido	JP-01							Kushiro wetlands 43.0401x143.8606 - Mar 7, 2016, 11:17 AM	L4345495	P	43.0401280	143.8605740	2016-03-07	11:17:00	obsr275735	S28020345	Traveling	P22	EBIRD	45	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS396935195	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				5					Japan	JP	Hokkaido	JP-01							網走湖 (Lake Abashiri)	L1666936	H	43.9689669	144.1798256	2016-04-24	11:10:00	obsr303417	S29321191	Traveling	P22	EBIRD_AU	125	2.000		2	1		0	1	0		11.10-13.15. 6/8 cloud, rain showers, 10'C, variable light to moderate wind. With Takeyoshi Matsuo.		
URN:CornellLabOfOrnithology:EBIRD:OBS396453795	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2				Unknown Sex, Adult (1); Unknown Sex, Immature (1)	Japan	JP	Hokkaido	JP-01							大空町--網走川の農業地域 (Ozora--Abashiri River agricultural area)	L4546320	H	43.9247220	144.1505560	2016-04-24	13:55:00	obsr303417	S29292218	Traveling	P22	EBIRD_AU	52	4.000		2	1		0	1	0		13.55-14.47. With Takeyoshi Matsuo.		
URN:CornellLabOfOrnithology:EBIRD:OBS396195176	2022-03-02 14:41:56.826099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Japan	JP	Hokkaido	JP-01							別海町--野付半島ネイチャーセンター (Betsukai--Notsuke Peninsula Nature Center)	L1557838	H	43.5902489	145.3350610	2016-04-26	10:55:00	obsr303417	S29275686	Traveling	P22	EBIRD_AU	125	26.000		2	1		0	1	0		10.55-13.00. 8/8 cloud, rain, light to moderate wind, 4'C. Driving length of peninsula with frequent stops. With Takeyoshi Matsuo.		
URN:CornellLabOfOrnithology:EBIRD:OBS455415554	2021-03-31 22:07:17.571497	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							Route 238 from Poro Lake to Kutcharo Lake	L4941765	P	45.1951856	142.2517061	2016-11-09	10:46:00	obsr152622	S33527728	Traveling	P22	EBIRD	25	23.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS445397817	2019-05-12 04:37:21	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Japan	JP	Hokkaido	JP-01							伊達市--伊達紋別--長流川の河口 (Date--Datemonbetsu--Osaru River estuary)	L3897841	H	42.4738306	140.8365941	2016-11-24		obsr640581	S32723567	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS449060476	2018-08-05 19:10:37	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							弟子屈町--屈斜路湖--砂湯 (Teshikaga--Lake Kussharo--Sunayu Hot Spring)	L3437449	H	43.6242170	144.3598223	2016-11-22	08:00:00	obsr203281	S33015064	Traveling	P22	EBIRD	27	0.161		3	1	G2077543	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS449060092	2019-05-21 09:46:44	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				10					Japan	JP	Hokkaido	JP-01							別海町--野付半島ネイチャーセンター (Betsukai--Notsuke Peninsula Nature Center)	L1557838	H	43.5902489	145.3350610	2016-11-24	13:23:00	obsr203281	S33015022	Traveling	P22	EBIRD	81	8.047		3	1	G2077531	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS449060102	2019-05-12 04:37:21	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							根室市--民宿風蓮 (Nemuro--Minshuku Furen)	L1952852	H	43.2700776	145.4723574	2016-11-24	06:38:00	obsr203281	S33015024	Traveling	P22	EBIRD	70	1.609		3	1	G2077532	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS445422583	2017-02-03 11:41:51	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Japan	JP	Hokkaido	JP-01							羅臼村--羅臼漁港 (Rausu--Rausu Fishing Port)	L1557969	H	44.0191736	145.1954601	2016-11-25		obsr309929	S32725503	Historical	P62	EBIRD					0		0	1	0		reported by Chris Cook		
URN:CornellLabOfOrnithology:EBIRD:OBS444807994	2019-05-12 04:37:21	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Hamanaka, Akkeshi-Gun - 43.0126x145.0045 - Nov 23, 2016, 2:27 PM	L5099249	P	43.0125740	145.0044870	2016-11-23	14:00:00	obsr199620	S32675065	Traveling	P22	EBIRD	31	4.828		3	1	G2077534	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS444164941	2016-12-14 13:32:46	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							鶴居村--鶴見台 (Tsurui--Tsurumidai)	L1477841	H	43.1787462	144.3191381	2016-11-20	11:19:00	obsr199620	S32627731	Stationary	P21	EBIRD	7			3	1	G2077550	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS444990132	2019-05-21 09:46:44	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				10					Japan	JP	Hokkaido	JP-01							別海町--野付半島ネイチャーセンター (Betsukai--Notsuke Peninsula Nature Center)	L1557838	H	43.5902489	145.3350610	2016-11-24	13:23:00	obsr199620	S32688723	Traveling	P22	EBIRD	81	8.047		3	1	G2077531	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS445154549	2017-02-03 11:41:51	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Japan	JP	Hokkaido	JP-01							羅臼村--羅臼漁港 (Rausu--Rausu Fishing Port)	L1557969	H	44.0191736	145.1954601	2016-11-25	09:35:00	obsr199620	S32705234	Traveling	P22	EBIRD	60	8.047		3	1	G2077529	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS449060152	2019-05-12 04:37:21	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Hamanaka, Akkeshi-Gun - 43.0126x145.0045 - Nov 23, 2016, 2:27 PM	L5099249	P	43.0125740	145.0044870	2016-11-23	14:00:00	obsr203281	S33015029	Traveling	P22	EBIRD	31	4.828		3	1	G2077534	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS444582074	2018-08-05 19:10:37	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							弟子屈町--屈斜路湖--砂湯 (Teshikaga--Lake Kussharo--Sunayu Hot Spring)	L3437449	H	43.6242170	144.3598223	2016-11-22	08:00:00	obsr199620	S32657897	Traveling	P22	EBIRD	27	0.161		3	1	G2077543	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS444177080	2016-12-14 13:32:05	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Tsurui, Akan-Gun - 43.2286x144.3468 - Nov 20, 2016, 12:30 PM	L5092621	P	43.2285710	144.3468370	2016-11-20	12:29:00	obsr199620	S32628657	Stationary	P21	EBIRD	7			3	1	G2077549	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS449061061	2016-12-14 13:33:20	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Tsurui, Akan-Gun-243 - 43.1877x144.3342	L5091924	P	43.1877370	144.3342310	2016-11-20	06:05:00	obsr203281	S33015106	Stationary	P21	EBIRD	31			3	1	G2077553	0	1	0			Heard calling to each other in mist 	
URN:CornellLabOfOrnithology:EBIRD:OBS444102005	2016-12-14 13:33:20	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Tsurui, Akan-Gun-243 - 43.1877x144.3342	L5091924	P	43.1877370	144.3342310	2016-11-20	06:05:00	obsr199620	S32623389	Stationary	P21	EBIRD	31			3	1	G2077553	0	1	0			Heard calling to each other in mist 	
URN:CornellLabOfOrnithology:EBIRD:OBS444935518	2019-05-12 04:37:21	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							根室市--民宿風蓮 (Nemuro--Minshuku Furen)	L1952852	H	43.2700776	145.4723574	2016-11-24	06:38:00	obsr199620	S32684711	Traveling	P22	EBIRD	70	1.609		3	1	G2077532	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS449060845	2016-12-14 13:32:05	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Tsurui, Akan-Gun - 43.2286x144.3468 - Nov 20, 2016, 12:30 PM	L5092621	P	43.2285710	144.3468370	2016-11-20	12:29:00	obsr203281	S33015084	Stationary	P21	EBIRD	7			3	1	G2077549	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS449059906	2017-02-03 11:41:51	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Japan	JP	Hokkaido	JP-01							羅臼村--羅臼漁港 (Rausu--Rausu Fishing Port)	L1557969	H	44.0191736	145.1954601	2016-11-25	09:35:00	obsr203281	S33015011	Traveling	P22	EBIRD	60	8.047		3	1	G2077529	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS449060926	2016-12-14 13:32:46	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							鶴居村--鶴見台 (Tsurui--Tsurumidai)	L1477841	H	43.1787462	144.3191381	2016-11-20	11:19:00	obsr203281	S33015092	Stationary	P21	EBIRD	7			3	1	G2077550	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451992983	2016-12-28 02:31:33	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Japan	JP	Hokkaido	JP-01							Nemuro and Lake Furen	L1924147	P	43.2892020	145.5358887	2016-12-28	11:00:00	obsr344577	S33241596	Traveling	P22	EBIRD	300	12.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451756402	2017-02-03 11:41:51	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							羅臼村--羅臼漁港 (Rausu--Rausu Fishing Port)	L1557969	H	44.0191736	145.1954601	2016-12-27	14:00:00	obsr344577	S33223407	Stationary	P21	EBIRD	60			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451291690	2021-03-31 22:07:17.571497	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Japan	JP	Hokkaido	JP-01							釧路市--釧路市阿寒国際ツルセンター (Kushiro City--Kushiro Akan International Crane Center)	L3109078	H	43.1433875	144.1491920	2016-12-25	10:00:00	obsr344577	S33188948	Traveling	P22	EBIRD	180	1.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446692762	2016-12-02 18:13:08	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Rausu, Menashi-Gun-43, Kaigancho - 44.0516x145.2325	L5120287	P	44.0516050	145.2325400	2016-12-03	08:10:00	obsr399437	S32825638	Stationary	P21	EBIRD	2			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446563401	2017-02-02 15:45:09	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							別海町--野付半島-- ナラワラ (Betsukai--Notsuke Peninsula--Narawara)	L2384992	H	43.6089697	145.2747689	2016-12-02	10:57:00	obsr399437	S32814794	Traveling	P22	EBIRD	14	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS450526587	2016-12-21 08:24:44	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Japan	JP	Hokkaido	JP-01							Teshio-river estuary	L5119239	P	44.9235848	141.7278677	2016-12-04	07:00:00	obsr424433	S33127335	Historical	P62	EBIRD	60			8	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS447288318	2018-11-28 12:54:04	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							根室市--温根元ハイド・オンネモトチャシ跡 (Nemuro--Onnemoto Bird Hide and Fort Ruins)	L3170801	H	43.3886703	145.7808977	2016-12-04		obsr309929	S32874268	Historical	P62	EBIRD					0		0	1	0		reported by Chris Cook		
URN:CornellLabOfOrnithology:EBIRD:OBS446923245	2016-12-03 20:15:57	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Nemuro-35 - 43.3896x145.7537	L5122883	P	43.3896220	145.7537300	2016-12-04	10:08:00	obsr399437	S32843820	Stationary	P21	EBIRD	7			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446554108	2016-12-11 21:26:53	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2				Unknown Sex, Immature (1); Unknown Sex, Adult (1)	Japan	JP	Hokkaido	JP-01							JP-Hokkaido-Shibetsu, Shibetsu-Gun-950 - 43.6359x145.1729	L5118591	P	43.6359310	145.1729180	2016-12-02	09:34:00	obsr399437	S32814110	Traveling	P22	EBIRD	40	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446911973	2019-05-12 04:36:08	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							根室市--納沙布岬 (Nemuro--Cape Nosappu)	L1560010	H	43.3851562	145.8166221	2016-12-04	08:55:00	obsr399437	S32842938	Stationary	P21	EBIRD	39			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451284679	2021-03-31 22:07:17.571497	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				6					Japan	JP	Hokkaido	JP-01							釧路市--釧路市阿寒国際ツルセンター (Kushiro City--Kushiro Akan International Crane Center)	L3109078	H	43.1433875	144.1491920	2016-12-25	12:00:00	obsr756749	S33188503	Traveling	P22	EBIRD	120	1.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446574783	2019-05-21 09:46:44	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Japan	JP	Hokkaido	JP-01							別海町--野付半島ネイチャーセンター (Betsukai--Notsuke Peninsula Nature Center)	L1557838	H	43.5902489	145.3350610	2016-12-02	11:25:00	obsr399437	S32815848	Traveling	P22	EBIRD	81	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451993233	2019-08-11 08:34:10	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				6					Japan	JP	Hokkaido	JP-01							羅臼村--羅臼漁港 (Rausu--Rausu Fishing Port)	L1557969	H	44.0191736	145.1954601	2016-12-28	06:30:00	obsr756749	S33241616	Traveling	P22	EBIRD	330	8.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451993169	2018-08-05 19:10:37	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				6					Japan	JP	Hokkaido	JP-01							羅臼村--羅臼漁港 (Rausu--Rausu Fishing Port)	L1557969	H	44.0191736	145.1954601	2016-12-28	06:30:00	obsr344577	S33241613	Traveling	P22	EBIRD	90	3.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446741849	2018-08-05 19:10:37	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							浜中町--幌戸沼 (Hamanaka--Poroto Marsh)	L2385179	H	43.1492534	145.1438063	2016-12-03	15:40:00	obsr399437	S32829743	Stationary	P21	EBIRD	8			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451993349	2018-03-03 16:39:43	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							風蓮湖 (Lake Furen) (もっと具体的な場所をご検討ください - please consider using a more specific location)	L1668090	H	43.2887021	145.3676605	2016-12-28	12:30:00	obsr756749	S33241620	Stationary	P21	EBIRD	30			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS452687837	2018-08-05 19:10:37	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Japan	JP	Hokkaido	JP-01							Shari-gawa	L5195694	P	43.9132513	144.6548796	2016-12-31	09:00:00	obsr559655	S33300005	Traveling	P22	EBIRD	60	3.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS452412349	2017-02-06 15:49:50	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							根室市--民宿風蓮 (Nemuro--Minshuku Furen)	L1952852	H	43.2700776	145.4723574	2016-12-29	06:15:00	obsr344577	S33277303	Traveling	P22	EBIRD	75	1.000		2	1	G2104126	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446459569	2016-12-01 10:18:56	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Japan	JP	Hokkaido	JP-01							鶴居村--音羽橋 (Tsurui--Otowa Bridge)	L1113182	H	43.1877418	144.3342188	2016-12-01		obsr309929	S32806404	Historical	P62	EBIRD					0		0	1	0		reported by Chris Cook		
URN:CornellLabOfOrnithology:EBIRD:OBS446871149	2016-12-11 19:11:40	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Japan	JP	Hokkaido	JP-01							根室市--民宿風蓮 (Nemuro--Minshuku Furen)	L1952852	H	43.2700776	145.4723574	2016-12-04	06:10:00	obsr399437	S32840091	Traveling	P22	EBIRD	59	1.609		1	1		0	1	0				
