"","Unit","plot","treatment","veg_type","tube","temp","Date","Time","doy"
"564721","C","4","control","heath","39",6.622,"2014-06-22","15:28:00",173
"564821","C","4","control","heath","39",6.622,"2014-06-22","16:28:00",173
"564921","C","4","control","heath","39",7.124,"2014-06-22","17:28:00",173
"565021","C","4","control","heath","39",7.124,"2014-06-22","18:28:00",173
"565125","C","4","control","heath","39",7.124,"2014-06-22","19:28:00",173
"565223","C","4","control","heath","39",7.124,"2014-06-22","20:28:00",173
"565321","C","4","control","heath","39",7.124,"2014-06-22","21:28:00",173
"565421","C","4","control","heath","39",6.622,"2014-06-22","22:28:00",173
"565521","C","4","control","heath","39",6.622,"2014-06-22","23:28:00",173
"565621","C","4","control","heath","39",6.12,"2014-06-23","00:28:00",174
"565721","C","4","control","heath","39",6.12,"2014-06-23","01:28:00",174
"565821","C","4","control","heath","39",6.12,"2014-06-23","02:28:00",174
"565921","C","4","control","heath","39",5.617,"2014-06-23","03:28:00",174
"566021","C","4","control","heath","39",5.617,"2014-06-23","04:28:00",174
"566125","C","4","control","heath","39",5.617,"2014-06-23","05:28:00",174
"566223","C","4","control","heath","39",5.617,"2014-06-23","06:28:00",174
"566321","C","4","control","heath","39",5.617,"2014-06-23","07:28:00",174
"566421","C","4","control","heath","39",6.12,"2014-06-23","08:28:00",174
"566521","C","4","control","heath","39",6.622,"2014-06-23","09:28:00",174
"566621","C","4","control","heath","39",7.124,"2014-06-23","10:28:00",174
"566721","C","4","control","heath","39",8.129,"2014-06-23","11:28:00",174
"566821","C","4","control","heath","39",8.631,"2014-06-23","12:28:00",174
"566921","C","4","control","heath","39",9.636,"2014-06-23","13:28:00",174
"567021","C","4","control","heath","39",10.138,"2014-06-23","14:28:00",174
"567125","C","4","control","heath","39",9.636,"2014-06-23","15:28:00",174
"567223","C","4","control","heath","39",9.636,"2014-06-23","16:28:00",174
"567321","C","4","control","heath","39",9.636,"2014-06-23","17:28:00",174
"567421","C","4","control","heath","39",9.636,"2014-06-23","18:28:00",174
"567521","C","4","control","heath","39",9.133,"2014-06-23","19:28:00",174
"567621","C","4","control","heath","39",8.631,"2014-06-23","20:28:00",174
"567721","C","4","control","heath","39",8.129,"2014-06-23","21:28:00",174
"567821","C","4","control","heath","39",7.627,"2014-06-23","22:28:00",174
"567921","C","4","control","heath","39",7.627,"2014-06-23","23:28:00",174
"568021","C","4","control","heath","39",7.124,"2014-06-24","00:28:00",175
"568125","C","4","control","heath","39",7.124,"2014-06-24","01:28:00",175
"568223","C","4","control","heath","39",6.622,"2014-06-24","02:28:00",175
"568321","C","4","control","heath","39",6.622,"2014-06-24","03:28:00",175
"568421","C","4","control","heath","39",6.622,"2014-06-24","04:28:00",175
"568521","C","4","control","heath","39",6.622,"2014-06-24","05:28:00",175
"568621","C","4","control","heath","39",6.622,"2014-06-24","06:28:00",175
"568721","C","4","control","heath","39",6.622,"2014-06-24","07:28:00",175
"568821","C","4","control","heath","39",6.622,"2014-06-24","08:28:00",175
"568921","C","4","control","heath","39",7.124,"2014-06-24","09:28:00",175
"569021","C","4","control","heath","39",8.129,"2014-06-24","10:28:00",175
"569125","C","4","control","heath","39",9.133,"2014-06-24","11:28:00",175
"569223","C","4","control","heath","39",9.636,"2014-06-24","12:28:00",175
"569321","C","4","control","heath","39",10.138,"2014-06-24","13:28:00",175
"569421","C","4","control","heath","39",10.138,"2014-06-24","14:28:00",175
"569521","C","4","control","heath","39",9.636,"2014-06-24","15:28:00",175
"569621","C","4","control","heath","39",9.636,"2014-06-24","16:28:00",175
"569721","C","4","control","heath","39",9.636,"2014-06-24","17:28:00",175
"569821","C","4","control","heath","39",9.133,"2014-06-24","18:28:00",175
"569921","C","4","control","heath","39",9.133,"2014-06-24","19:28:00",175
"570021","C","4","control","heath","39",8.631,"2014-06-24","20:28:00",175
"570125","C","4","control","heath","39",8.129,"2014-06-24","21:28:00",175
"570223","C","4","control","heath","39",8.129,"2014-06-24","22:28:00",175
"570321","C","4","control","heath","39",7.627,"2014-06-24","23:28:00",175
"570421","C","4","control","heath","39",7.627,"2014-06-25","00:28:00",176
"570521","C","4","control","heath","39",7.124,"2014-06-25","01:28:00",176
"570621","C","4","control","heath","39",7.124,"2014-06-25","02:28:00",176
"570721","C","4","control","heath","39",6.622,"2014-06-25","03:28:00",176
"570821","C","4","control","heath","39",6.12,"2014-06-25","04:28:00",176
"570921","C","4","control","heath","39",6.12,"2014-06-25","05:28:00",176
"571025","C","4","control","heath","39",6.622,"2014-06-25","06:28:00",176
"571125","C","4","control","heath","39",6.622,"2014-06-25","07:28:00",176
"571224","C","4","control","heath","39",7.124,"2014-06-25","08:28:00",176
"571322","C","4","control","heath","39",7.124,"2014-06-25","09:28:00",176
"571422","C","4","control","heath","39",8.129,"2014-06-25","10:28:00",176
"571521","C","4","control","heath","39",8.631,"2014-06-25","11:28:00",176
"571621","C","4","control","heath","39",9.133,"2014-06-25","12:28:00",176
"571721","C","4","control","heath","39",9.636,"2014-06-25","13:28:00",176
"571821","C","4","control","heath","39",9.636,"2014-06-25","14:28:00",176
"571921","C","4","control","heath","39",9.636,"2014-06-25","15:28:00",176
"572021","C","4","control","heath","39",9.133,"2014-06-25","16:28:00",176
"572125","C","4","control","heath","39",8.631,"2014-06-25","17:28:00",176
"572223","C","4","control","heath","39",8.631,"2014-06-25","18:28:00",176
"572321","C","4","control","heath","39",8.631,"2014-06-25","19:28:00",176
"572421","C","4","control","heath","39",8.129,"2014-06-25","20:28:00",176
"572521","C","4","control","heath","39",8.129,"2014-06-25","21:28:00",176
"572621","C","4","control","heath","39",7.627,"2014-06-25","22:28:00",176
"572721","C","4","control","heath","39",7.124,"2014-06-25","23:28:00",176
"572821","C","4","control","heath","39",6.622,"2014-06-26","00:28:00",177
"572921","C","4","control","heath","39",6.12,"2014-06-26","01:28:00",177
"573021","C","4","control","heath","39",6.12,"2014-06-26","02:28:00",177
"573125","C","4","control","heath","39",6.12,"2014-06-26","03:28:00",177
"573223","C","4","control","heath","39",6.12,"2014-06-26","04:28:00",177
"573321","C","4","control","heath","39",6.12,"2014-06-26","05:28:00",177
"573421","C","4","control","heath","39",6.12,"2014-06-26","06:28:00",177
"573521","C","4","control","heath","39",6.622,"2014-06-26","07:28:00",177
"573621","C","4","control","heath","39",6.622,"2014-06-26","08:28:00",177
"573721","C","4","control","heath","39",7.124,"2014-06-26","09:28:00",177
"573821","C","4","control","heath","39",7.627,"2014-06-26","10:28:00",177
"573921","C","4","control","heath","39",8.631,"2014-06-26","11:28:00",177
"574021","C","4","control","heath","39",9.636,"2014-06-26","12:28:00",177
"574125","C","4","control","heath","39",10.639,"2014-06-26","13:28:00",177
"574223","C","4","control","heath","39",10.639,"2014-06-26","14:28:00",177
"574321","C","4","control","heath","39",10.639,"2014-06-26","15:28:00",177
"574421","C","4","control","heath","39",10.639,"2014-06-26","16:28:00",177
"574521","C","4","control","heath","39",9.636,"2014-06-26","17:28:00",177
"574621","C","4","control","heath","39",9.133,"2014-06-26","18:28:00",177
"574721","C","4","control","heath","39",8.631,"2014-06-26","19:28:00",177
"574821","C","4","control","heath","39",8.631,"2014-06-26","20:28:00",177
"574921","C","4","control","heath","39",8.129,"2014-06-26","21:28:00",177
"575021","C","4","control","heath","39",7.627,"2014-06-26","22:28:00",177
"575125","C","4","control","heath","39",7.124,"2014-06-26","23:28:00",177
"575223","C","4","control","heath","39",6.622,"2014-06-27","00:28:00",178
"575321","C","4","control","heath","39",6.622,"2014-06-27","01:28:00",178
"575421","C","4","control","heath","39",6.12,"2014-06-27","02:28:00",178
"575521","C","4","control","heath","39",6.12,"2014-06-27","03:28:00",178
"575621","C","4","control","heath","39",6.12,"2014-06-27","04:28:00",178
"575721","C","4","control","heath","39",6.12,"2014-06-27","05:28:00",178
"575821","C","4","control","heath","39",6.12,"2014-06-27","06:28:00",178
"575921","C","4","control","heath","39",6.12,"2014-06-27","07:28:00",178
"576021","C","4","control","heath","39",6.622,"2014-06-27","08:28:00",178
"576125","C","4","control","heath","39",7.124,"2014-06-27","09:28:00",178
"576223","C","4","control","heath","39",7.627,"2014-06-27","10:28:00",178
"576321","C","4","control","heath","39",8.631,"2014-06-27","11:28:00",178
"576421","C","4","control","heath","39",9.636,"2014-06-27","12:28:00",178
"576521","C","4","control","heath","39",11.141,"2014-06-27","13:28:00",178
"576621","C","4","control","heath","39",11.141,"2014-06-27","14:28:00",178
"576721","C","4","control","heath","39",10.639,"2014-06-27","15:28:00",178
"576821","C","4","control","heath","39",10.639,"2014-06-27","16:28:00",178
"576921","C","4","control","heath","39",10.138,"2014-06-27","17:28:00",178
"577021","C","4","control","heath","39",9.636,"2014-06-27","18:28:00",178
"577125","C","4","control","heath","39",9.133,"2014-06-27","19:28:00",178
"577223","C","4","control","heath","39",8.631,"2014-06-27","20:28:00",178
"577321","C","4","control","heath","39",8.129,"2014-06-27","21:28:00",178
"577421","C","4","control","heath","39",8.129,"2014-06-27","22:28:00",178
"577521","C","4","control","heath","39",7.627,"2014-06-27","23:28:00",178
"577621","C","4","control","heath","39",7.124,"2014-06-28","00:28:00",179
"577721","C","4","control","heath","39",7.124,"2014-06-28","01:28:00",179
"577821","C","4","control","heath","39",6.622,"2014-06-28","02:28:00",179
"577921","C","4","control","heath","39",6.622,"2014-06-28","03:28:00",179
"578021","C","4","control","heath","39",6.622,"2014-06-28","04:28:00",179
"578125","C","4","control","heath","39",6.12,"2014-06-28","05:28:00",179
"578223","C","4","control","heath","39",6.622,"2014-06-28","06:28:00",179
"578321","C","4","control","heath","39",6.622,"2014-06-28","07:28:00",179
"578421","C","4","control","heath","39",7.124,"2014-06-28","08:28:00",179
"578521","C","4","control","heath","39",7.627,"2014-06-28","09:28:00",179
"578621","C","4","control","heath","39",8.631,"2014-06-28","10:28:00",179
"578721","C","4","control","heath","39",9.133,"2014-06-28","11:28:00",179
"578821","C","4","control","heath","39",10.639,"2014-06-28","12:28:00",179
"578921","C","4","control","heath","39",11.141,"2014-06-28","13:28:00",179
"579021","C","4","control","heath","39",11.141,"2014-06-28","14:28:00",179
"579125","C","4","control","heath","39",11.141,"2014-06-28","15:28:00",179
"579223","C","4","control","heath","39",11.141,"2014-06-28","16:28:00",179
"579321","C","4","control","heath","39",11.141,"2014-06-28","17:28:00",179
"579421","C","4","control","heath","39",10.639,"2014-06-28","18:28:00",179
"579521","C","4","control","heath","39",9.636,"2014-06-28","19:28:00",179
"579621","C","4","control","heath","39",9.133,"2014-06-28","20:28:00",179
"579721","C","4","control","heath","39",8.631,"2014-06-28","21:28:00",179
"579821","C","4","control","heath","39",8.129,"2014-06-28","22:28:00",179
"579921","C","4","control","heath","39",7.627,"2014-06-28","23:28:00",179
"580021","C","4","control","heath","39",7.627,"2014-06-29","00:28:00",180
"580125","C","4","control","heath","39",7.124,"2014-06-29","01:28:00",180
"580223","C","4","control","heath","39",6.622,"2014-06-29","02:28:00",180
"580321","C","4","control","heath","39",6.622,"2014-06-29","03:28:00",180
"580421","C","4","control","heath","39",6.622,"2014-06-29","04:28:00",180
"580521","C","4","control","heath","39",6.622,"2014-06-29","05:28:00",180
"580621","C","4","control","heath","39",6.622,"2014-06-29","06:28:00",180
"580721","C","4","control","heath","39",6.622,"2014-06-29","07:28:00",180
"580821","C","4","control","heath","39",7.124,"2014-06-29","08:28:00",180
"580921","C","4","control","heath","39",7.627,"2014-06-29","09:28:00",180
"581025","C","4","control","heath","39",8.631,"2014-06-29","10:28:00",180
"581125","C","4","control","heath","39",9.133,"2014-06-29","11:28:00",180
"581224","C","4","control","heath","39",10.639,"2014-06-29","12:28:00",180
"581322","C","4","control","heath","39",11.643,"2014-06-29","13:28:00",180
"581422","C","4","control","heath","39",11.643,"2014-06-29","14:28:00",180
"581521","C","4","control","heath","39",11.141,"2014-06-29","15:28:00",180
"581621","C","4","control","heath","39",11.643,"2014-06-29","16:28:00",180
"581721","C","4","control","heath","39",11.141,"2014-06-29","17:28:00",180
"581821","C","4","control","heath","39",10.639,"2014-06-29","18:28:00",180
"581921","C","4","control","heath","39",9.636,"2014-06-29","19:28:00",180
"582021","C","4","control","heath","39",9.133,"2014-06-29","20:28:00",180
"582125","C","4","control","heath","39",8.631,"2014-06-29","21:28:00",180
"582223","C","4","control","heath","39",8.129,"2014-06-29","22:28:00",180
"582321","C","4","control","heath","39",8.129,"2014-06-29","23:28:00",180
"582421","C","4","control","heath","39",7.627,"2014-06-30","00:28:00",181
"582521","C","4","control","heath","39",7.124,"2014-06-30","01:28:00",181
"582621","C","4","control","heath","39",7.124,"2014-06-30","02:28:00",181
"582721","C","4","control","heath","39",6.622,"2014-06-30","03:28:00",181
"582821","C","4","control","heath","39",6.622,"2014-06-30","04:28:00",181
"582921","C","4","control","heath","39",6.622,"2014-06-30","05:28:00",181
"583021","C","4","control","heath","39",6.622,"2014-06-30","06:28:00",181
"583125","C","4","control","heath","39",7.124,"2014-06-30","07:28:00",181
"583223","C","4","control","heath","39",7.627,"2014-06-30","08:28:00",181
"583321","C","4","control","heath","39",8.129,"2014-06-30","09:28:00",181
"583421","C","4","control","heath","39",9.133,"2014-06-30","10:28:00",181
"583521","C","4","control","heath","39",9.636,"2014-06-30","11:28:00",181
"583621","C","4","control","heath","39",11.141,"2014-06-30","12:28:00",181
"583721","C","4","control","heath","39",12.145,"2014-06-30","13:28:00",181
"583821","C","4","control","heath","39",11.141,"2014-06-30","14:28:00",181
"583921","C","4","control","heath","39",11.141,"2014-06-30","15:28:00",181
"584021","C","4","control","heath","39",11.643,"2014-06-30","16:28:00",181
"584125","C","4","control","heath","39",11.141,"2014-06-30","17:28:00",181
"584223","C","4","control","heath","39",10.639,"2014-06-30","18:28:00",181
"584321","C","4","control","heath","39",10.138,"2014-06-30","19:28:00",181
"584421","C","4","control","heath","39",9.636,"2014-06-30","20:28:00",181
"584521","C","4","control","heath","39",9.133,"2014-06-30","21:28:00",181
"584621","C","4","control","heath","39",9.133,"2014-06-30","22:28:00",181
"584721","C","4","control","heath","39",8.631,"2014-06-30","23:28:00",181
"584821","C","4","control","heath","39",8.129,"2014-07-01","00:28:00",182
"584921","C","4","control","heath","39",8.129,"2014-07-01","01:28:00",182
"585021","C","4","control","heath","39",8.129,"2014-07-01","02:28:00",182
"585125","C","4","control","heath","39",7.627,"2014-07-01","03:28:00",182
"585223","C","4","control","heath","39",7.627,"2014-07-01","04:28:00",182
"585321","C","4","control","heath","39",7.627,"2014-07-01","05:28:00",182
"585421","C","4","control","heath","39",8.129,"2014-07-01","06:28:00",182
"585521","C","4","control","heath","39",8.129,"2014-07-01","07:28:00",182
"585621","C","4","control","heath","39",8.631,"2014-07-01","08:28:00",182
"585721","C","4","control","heath","39",8.631,"2014-07-01","09:28:00",182
"585821","C","4","control","heath","39",9.636,"2014-07-01","10:28:00",182
"585921","C","4","control","heath","39",10.639,"2014-07-01","11:28:00",182
"586021","C","4","control","heath","39",11.643,"2014-07-01","12:28:00",182
"586125","C","4","control","heath","39",13.148,"2014-07-01","13:28:00",182
"586223","C","4","control","heath","39",12.145,"2014-07-01","14:28:00",182
"586321","C","4","control","heath","39",12.145,"2014-07-01","15:28:00",182
"586421","C","4","control","heath","39",12.145,"2014-07-01","16:28:00",182
"586521","C","4","control","heath","39",11.643,"2014-07-01","17:28:00",182
"586621","C","4","control","heath","39",11.141,"2014-07-01","18:28:00",182
"586721","C","4","control","heath","39",10.138,"2014-07-01","19:28:00",182
"586821","C","4","control","heath","39",9.636,"2014-07-01","20:28:00",182
"586921","C","4","control","heath","39",9.133,"2014-07-01","21:28:00",182
"587021","C","4","control","heath","39",8.631,"2014-07-01","22:28:00",182
"587125","C","4","control","heath","39",8.631,"2014-07-01","23:28:00",182
"587223","C","4","control","heath","39",8.129,"2014-07-02","00:28:00",183
"587321","C","4","control","heath","39",8.129,"2014-07-02","01:28:00",183
"587421","C","4","control","heath","39",7.627,"2014-07-02","02:28:00",183
"587521","C","4","control","heath","39",7.627,"2014-07-02","03:28:00",183
"587621","C","4","control","heath","39",7.627,"2014-07-02","04:28:00",183
"587721","C","4","control","heath","39",7.627,"2014-07-02","05:28:00",183
"587821","C","4","control","heath","39",7.627,"2014-07-02","06:28:00",183
"587921","C","4","control","heath","39",7.627,"2014-07-02","07:28:00",183
"588021","C","4","control","heath","39",8.129,"2014-07-02","08:28:00",183
"588125","C","4","control","heath","39",8.631,"2014-07-02","09:28:00",183
"588223","C","4","control","heath","39",9.636,"2014-07-02","10:28:00",183
"588321","C","4","control","heath","39",10.138,"2014-07-02","11:28:00",183
"588421","C","4","control","heath","39",11.643,"2014-07-02","12:28:00",183
"588521","C","4","control","heath","39",12.647,"2014-07-02","13:28:00",183
"588621","C","4","control","heath","39",11.643,"2014-07-02","14:28:00",183
"588721","C","4","control","heath","39",11.643,"2014-07-02","15:28:00",183
"588821","C","4","control","heath","39",12.145,"2014-07-02","16:28:00",183
"588921","C","4","control","heath","39",11.643,"2014-07-02","17:28:00",183
"589021","C","4","control","heath","39",11.643,"2014-07-02","18:28:00",183
"589125","C","4","control","heath","39",11.141,"2014-07-02","19:28:00",183
"589223","C","4","control","heath","39",10.639,"2014-07-02","20:28:00",183
"589321","C","4","control","heath","39",10.138,"2014-07-02","21:28:00",183
"589421","C","4","control","heath","39",10.138,"2014-07-02","22:28:00",183
"589521","C","4","control","heath","39",9.636,"2014-07-02","23:28:00",183
"589621","C","4","control","heath","39",9.636,"2014-07-03","00:28:00",184
"589721","C","4","control","heath","39",9.133,"2014-07-03","01:28:00",184
"589821","C","4","control","heath","39",9.133,"2014-07-03","02:28:00",184
"589921","C","4","control","heath","39",9.133,"2014-07-03","03:28:00",184
"590021","C","4","control","heath","39",8.631,"2014-07-03","04:28:00",184
"590125","C","4","control","heath","39",8.631,"2014-07-03","05:28:00",184
"590223","C","4","control","heath","39",8.631,"2014-07-03","06:28:00",184
"590321","C","4","control","heath","39",8.631,"2014-07-03","07:28:00",184
"590421","C","4","control","heath","39",8.631,"2014-07-03","08:28:00",184
"590521","C","4","control","heath","39",8.631,"2014-07-03","09:28:00",184
"590621","C","4","control","heath","39",8.631,"2014-07-03","10:28:00",184
"590721","C","4","control","heath","39",9.133,"2014-07-03","11:28:00",184
"590821","C","4","control","heath","39",9.133,"2014-07-03","12:28:00",184
"590921","C","4","control","heath","39",9.133,"2014-07-03","13:28:00",184
"591025","C","4","control","heath","39",9.133,"2014-07-03","14:28:00",184
"591125","C","4","control","heath","39",9.636,"2014-07-03","15:28:00",184
"591224","C","4","control","heath","39",10.138,"2014-07-03","16:28:00",184
"591322","C","4","control","heath","39",10.138,"2014-07-03","17:28:00",184
"591422","C","4","control","heath","39",10.138,"2014-07-03","18:28:00",184
"591521","C","4","control","heath","39",9.636,"2014-07-03","19:28:00",184
"591621","C","4","control","heath","39",9.636,"2014-07-03","20:28:00",184
"591721","C","4","control","heath","39",9.636,"2014-07-03","21:28:00",184
"591821","C","4","control","heath","39",9.133,"2014-07-03","22:28:00",184
"591921","C","4","control","heath","39",9.133,"2014-07-03","23:28:00",184
"592021","C","4","control","heath","39",8.631,"2014-07-04","00:28:00",185
"592125","C","4","control","heath","39",8.631,"2014-07-04","01:28:00",185
"592223","C","4","control","heath","39",8.631,"2014-07-04","02:28:00",185
"592321","C","4","control","heath","39",8.631,"2014-07-04","03:28:00",185
"592421","C","4","control","heath","39",8.631,"2014-07-04","04:28:00",185
"592521","C","4","control","heath","39",8.129,"2014-07-04","05:28:00",185
"592621","C","4","control","heath","39",8.129,"2014-07-04","06:28:00",185
"592721","C","4","control","heath","39",8.129,"2014-07-04","07:28:00",185
"592821","C","4","control","heath","39",8.129,"2014-07-04","08:28:00",185
"592921","C","4","control","heath","39",8.631,"2014-07-04","09:28:00",185
"593021","C","4","control","heath","39",8.631,"2014-07-04","10:28:00",185
"593125","C","4","control","heath","39",8.631,"2014-07-04","11:28:00",185
"593223","C","4","control","heath","39",9.133,"2014-07-04","12:28:00",185
"593321","C","4","control","heath","39",9.133,"2014-07-04","13:28:00",185
"593421","C","4","control","heath","39",9.133,"2014-07-04","14:28:00",185
"593521","C","4","control","heath","39",9.133,"2014-07-04","15:28:00",185
"593621","C","4","control","heath","39",9.133,"2014-07-04","16:28:00",185
"593721","C","4","control","heath","39",9.133,"2014-07-04","17:28:00",185
"593821","C","4","control","heath","39",9.133,"2014-07-04","18:28:00",185
"593921","C","4","control","heath","39",9.133,"2014-07-04","19:28:00",185
"594021","C","4","control","heath","39",8.631,"2014-07-04","20:28:00",185
"594125","C","4","control","heath","39",8.631,"2014-07-04","21:28:00",185
"594223","C","4","control","heath","39",8.631,"2014-07-04","22:28:00",185
"594321","C","4","control","heath","39",8.631,"2014-07-04","23:28:00",185
"594421","C","4","control","heath","39",8.631,"2014-07-05","00:28:00",186
"594521","C","4","control","heath","39",8.129,"2014-07-05","01:28:00",186
"594621","C","4","control","heath","39",8.129,"2014-07-05","02:28:00",186
"594721","C","4","control","heath","39",8.129,"2014-07-05","03:28:00",186
"594821","C","4","control","heath","39",8.129,"2014-07-05","04:28:00",186
"594921","C","4","control","heath","39",8.129,"2014-07-05","05:28:00",186
"595021","C","4","control","heath","39",8.129,"2014-07-05","06:28:00",186
"595125","C","4","control","heath","39",8.631,"2014-07-05","07:28:00",186
"595223","C","4","control","heath","39",8.631,"2014-07-05","08:28:00",186
"595321","C","4","control","heath","39",9.133,"2014-07-05","09:28:00",186
"595421","C","4","control","heath","39",9.636,"2014-07-05","10:28:00",186
"595521","C","4","control","heath","39",10.639,"2014-07-05","11:28:00",186
"595621","C","4","control","heath","39",11.643,"2014-07-05","12:28:00",186
"595721","C","4","control","heath","39",13.148,"2014-07-05","13:28:00",186
"595821","C","4","control","heath","39",13.148,"2014-07-05","14:28:00",186
"595921","C","4","control","heath","39",12.647,"2014-07-05","15:28:00",186
"596021","C","4","control","heath","39",13.148,"2014-07-05","16:28:00",186
"596125","C","4","control","heath","39",12.647,"2014-07-05","17:28:00",186
"596223","C","4","control","heath","39",12.145,"2014-07-05","18:28:00",186
"596321","C","4","control","heath","39",11.643,"2014-07-05","19:28:00",186
"596421","C","4","control","heath","39",11.141,"2014-07-05","20:28:00",186
"596521","C","4","control","heath","39",10.639,"2014-07-05","21:28:00",186
"596621","C","4","control","heath","39",10.138,"2014-07-05","22:28:00",186
"596721","C","4","control","heath","39",9.636,"2014-07-05","23:28:00",186
"596821","C","4","control","heath","39",9.636,"2014-07-06","00:28:00",187
"596921","C","4","control","heath","39",9.133,"2014-07-06","01:28:00",187
"597021","C","4","control","heath","39",9.133,"2014-07-06","02:28:00",187
"597125","C","4","control","heath","39",8.631,"2014-07-06","03:28:00",187
"597223","C","4","control","heath","39",8.631,"2014-07-06","04:28:00",187
"597321","C","4","control","heath","39",8.631,"2014-07-06","05:28:00",187
"597421","C","4","control","heath","39",8.631,"2014-07-06","06:28:00",187
"597521","C","4","control","heath","39",9.133,"2014-07-06","07:28:00",187
"597621","C","4","control","heath","39",9.133,"2014-07-06","08:28:00",187
"597721","C","4","control","heath","39",9.636,"2014-07-06","09:28:00",187
"597821","C","4","control","heath","39",10.639,"2014-07-06","10:28:00",187
"597921","C","4","control","heath","39",11.643,"2014-07-06","11:28:00",187
"598021","C","4","control","heath","39",12.647,"2014-07-06","12:28:00",187
"598125","C","4","control","heath","39",14.151,"2014-07-06","13:28:00",187
"598223","C","4","control","heath","39",13.65,"2014-07-06","14:28:00",187
"598321","C","4","control","heath","39",13.65,"2014-07-06","15:28:00",187
"598421","C","4","control","heath","39",13.65,"2014-07-06","16:28:00",187
"598521","C","4","control","heath","39",13.148,"2014-07-06","17:28:00",187
"598621","C","4","control","heath","39",12.647,"2014-07-06","18:28:00",187
"598721","C","4","control","heath","39",12.647,"2014-07-06","19:28:00",187
"598821","C","4","control","heath","39",12.145,"2014-07-06","20:28:00",187
"598921","C","4","control","heath","39",11.643,"2014-07-06","21:28:00",187
"599021","C","4","control","heath","39",11.141,"2014-07-06","22:28:00",187
"599125","C","4","control","heath","39",10.639,"2014-07-06","23:28:00",187
"599223","C","4","control","heath","39",10.639,"2014-07-07","00:28:00",188
"599321","C","4","control","heath","39",10.138,"2014-07-07","01:28:00",188
"599421","C","4","control","heath","39",10.138,"2014-07-07","02:28:00",188
"599521","C","4","control","heath","39",9.636,"2014-07-07","03:28:00",188
"599621","C","4","control","heath","39",9.636,"2014-07-07","04:28:00",188
"599721","C","4","control","heath","39",9.636,"2014-07-07","05:28:00",188
"599821","C","4","control","heath","39",9.636,"2014-07-07","06:28:00",188
"599921","C","4","control","heath","39",10.138,"2014-07-07","07:28:00",188
"600021","C","4","control","heath","39",10.138,"2014-07-07","08:28:00",188
"600125","C","4","control","heath","39",10.639,"2014-07-07","09:28:00",188
"600223","C","4","control","heath","39",11.643,"2014-07-07","10:28:00",188
"600321","C","4","control","heath","39",12.145,"2014-07-07","11:28:00",188
"600421","C","4","control","heath","39",13.65,"2014-07-07","12:28:00",188
"600521","C","4","control","heath","39",14.653,"2014-07-07","13:28:00",188
"600621","C","4","control","heath","39",14.151,"2014-07-07","14:28:00",188
"600721","C","4","control","heath","39",14.151,"2014-07-07","15:28:00",188
"600821","C","4","control","heath","39",14.653,"2014-07-07","16:28:00",188
"600921","C","4","control","heath","39",14.151,"2014-07-07","17:28:00",188
"601021","C","4","control","heath","39",13.65,"2014-07-07","18:28:00",188
"601125","C","4","control","heath","39",13.148,"2014-07-07","19:28:00",188
"601223","C","4","control","heath","39",12.647,"2014-07-07","20:28:00",188
"601321","C","4","control","heath","39",12.145,"2014-07-07","21:28:00",188
"601421","C","4","control","heath","39",11.643,"2014-07-07","22:28:00",188
"601521","C","4","control","heath","39",11.141,"2014-07-07","23:28:00",188
"601621","C","4","control","heath","39",10.639,"2014-07-08","00:28:00",189
"601721","C","4","control","heath","39",10.639,"2014-07-08","01:28:00",189
"601821","C","4","control","heath","39",10.138,"2014-07-08","02:28:00",189
"601921","C","4","control","heath","39",10.138,"2014-07-08","03:28:00",189
"602021","C","4","control","heath","39",10.138,"2014-07-08","04:28:00",189
"602125","C","4","control","heath","39",10.138,"2014-07-08","05:28:00",189
"602223","C","4","control","heath","39",10.138,"2014-07-08","06:28:00",189
"602321","C","4","control","heath","39",10.138,"2014-07-08","07:28:00",189
"602421","C","4","control","heath","39",10.639,"2014-07-08","08:28:00",189
"602521","C","4","control","heath","39",11.141,"2014-07-08","09:28:00",189
"602621","C","4","control","heath","39",12.145,"2014-07-08","10:28:00",189
"602721","C","4","control","heath","39",12.647,"2014-07-08","11:28:00",189
"602821","C","4","control","heath","39",14.151,"2014-07-08","12:28:00",189
"602921","C","4","control","heath","39",15.154,"2014-07-08","13:28:00",189
"603021","C","4","control","heath","39",15.154,"2014-07-08","14:28:00",189
"603125","C","4","control","heath","39",15.154,"2014-07-08","15:28:00",189
"603223","C","4","control","heath","39",15.154,"2014-07-08","16:28:00",189
"603321","C","4","control","heath","39",14.653,"2014-07-08","17:28:00",189
"603421","C","4","control","heath","39",14.151,"2014-07-08","18:28:00",189
"603521","C","4","control","heath","39",13.65,"2014-07-08","19:28:00",189
"603621","C","4","control","heath","39",12.647,"2014-07-08","20:28:00",189
"603721","C","4","control","heath","39",12.647,"2014-07-08","21:28:00",189
"603821","C","4","control","heath","39",12.145,"2014-07-08","22:28:00",189
"603921","C","4","control","heath","39",11.643,"2014-07-08","23:28:00",189
"604021","C","4","control","heath","39",11.643,"2014-07-09","00:28:00",190
"604125","C","4","control","heath","39",11.141,"2014-07-09","01:28:00",190
"604223","C","4","control","heath","39",11.141,"2014-07-09","02:28:00",190
"604321","C","4","control","heath","39",10.639,"2014-07-09","03:28:00",190
"604421","C","4","control","heath","39",10.639,"2014-07-09","04:28:00",190
"604521","C","4","control","heath","39",10.639,"2014-07-09","05:28:00",190
