respond_id,consent,age18,attempt_us,attempt_ca,gas_cost_new,airfare_cost_new,meal_cost_new,lodging_cost_new,age,gender,gender_other,race,marital_status,marital_status_other,employment_status,date_text,location_attempt,home_zip,minutes_observed,accomodation_location,carpool,carpool_count,overnight,overnight_count,hourly_wage,years_birding,how_many_other_birders_1,how_many_other_birders_2,how_many_other_birders_3,location_attempt_sep,respond_id_count,attempt_lat,attempt_lng,home_lat,home_lng,travel_time_sec,travel_dist_meter
13291375072,"I agree, start questionnaire",Yes,Yes,No,2,NA,0,0,55-64,Woman,NA,Asian or Pacific Islander,Married,NA,Employed - part time,Jan-02-2022,4548,04548,25,NA,No,NA,No,0,50,0,100,NA,NA,04548,1,43.82,-69.74,43.82,-69.74,0,0
13291377317,"I agree, start questionnaire",Yes,Yes,No,0,NA,NA,NA,35-44,Woman,NA,White or Caucasian,Single,NA,Self-employed,Jan-00-1900,"Boothbay Harbor, Maine",04535,NA,NA,Yes,2 and 4 ( separate times),No,NA,65,NA,0,15-Oct,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.08,-69.63,1890,31284
13291408268,"I agree, start questionnaire",Yes,Yes,No,25,586,100,270,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",85635,NA,"Boothbay Harbor, Maine, USA; Bar Harbor, Maine, USA; Portland, Maine, USA",Yes,2,Yes,3,NA,20,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,31.6,-110.2,150361,4490195
13291433584,"I agree, start questionnaire",Yes,Yes,No,20,NA,20,NA,65+,Woman,NA,White or Caucasian,Other (please specify),Widowed,Retired,Jan-13-2022,"Boothbay Harbor, Maine",04043,240,NA,No,0,No,0,NA,20,50,75-100,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.4,-70.6,5860,135993
13291474922,"I agree, start questionnaire",Yes,Yes,No,100,NA,80,120,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-02-2022,"Georgetown, Maine",10033,180,"Brunswick, Maine, USA",Yes,3,Yes,1,NA,30,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,40.84,-73.94,28426,794176
13291485284,"I agree, start questionnaire",Yes,Yes,No,20,NA,0,0,55-64,Woman,NA,White or Caucasian,Other (please specify),Divorced,Retired,Jan-02-2022,"Five Islands, Maine",04556,25,NA,Yes,2,No,0,0,30,100,50,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,43.97,-69.62,2302,42940
13291527594,"I agree, start questionnaire",Yes,Yes,No,60,NA,50,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Reid State Park, Georgetown, Maine",04071,120,NA,No,NA,No,0,NA,10,75,30,20,"Reid State Park, Georgetown, Maine, USA",1,NA,NA,43.9,-70.5,66701,1962372
13291531125,"I agree, start questionnaire",Yes,Yes,No,68.11,NA,25,81,65+,Man,NA,White or Caucasian,Single,NA,Retired,Jan-23-2022,"Boothbay Harbor, Maine",08550,17,4032,Yes,2,Yes,1,NA,46,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.28,-74.62,24840,683861
13291538258,"I agree, start questionnaire",Yes,Yes,No,160,NA,320,300,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Jan-12-2022,"Boothbay Harbor, Maine",19966,90,"Brunswick, Maine, USA",Yes,2,Yes,2,NA,35,20,20,30,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,38.6,-75.3,33277,931461
13291842225,"I agree, start questionnaire",Yes,Yes,No,75,NA,10,0,18-24,Man,NA,White or Caucasian,Single,NA,Unemployed,Jan-13-2022,"Boothbay Harbor, Maine",04011,120,NA,No,NA,No,NA,NA,1,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.9,-70,2963,54951
13291884634,"I agree, start questionnaire",Yes,Yes,No,20,NA,40,NA,35-44,Woman,NA,White or Caucasian,Married,NA,Unemployed,Jan-25-2022,4571,04571,20,NA,No,NA,No,0,0,4,40,NA,NA,04571,1,43.9,-69.68,43.9,-69.68,0,0
13291905408,"I agree, start questionnaire",Yes,Yes,No,0,NA,0,0,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-06-2022,"Boothbay Harbor, Maine",04537,20,NA,No,NA,No,0,14,5,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.9,-69.63,655,6840
13291909475,"I agree, start questionnaire",Yes,Yes,No,50,NA,50,NA,55-64,Woman,NA,White or Caucasian,Other (please specify),Widow,Self-employed,Jan-15-2022,4537,04537,180,NA,No,NA,No,NA,NA,35,100,200,500,04537,1,43.9,-69.63,43.9,-69.63,0,0
13291942216,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-15-2022,"Boothbay Harbor, Maine",04558,120,NA,No,NA,No,NA,NA,NA,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.9,-69.53,2604,42580
13292001614,"I agree, start questionnaire",Yes,Yes,No,10,NA,30,0,65+,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",04092,45,NA,No,NA,No,0,45,30,20,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.7,-70.35,4912,101686
13292003879,"I agree, start questionnaire",Yes,Yes,No,50,NA,40,NA,55-64,Prefer not to say,NA,I would rather not say,Single,NA,Self-employed,Jan-12-2022,"Boothbay Harbor, Maine",19807,122,"Bath, Maine, USA",Yes,3,Yes,1,NA,4,40,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.8,-75.61,28620,802187
13292060800,"I agree, start questionnaire",Yes,Yes,No,250,NA,50,150,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-22-2022,4558,19083,120,4106,No,NA,Yes,2,85,10,100,NA,NA,04558,1,43.9,-69.53,39.98,-75.31,27731,776308
13292066400,"I agree, start questionnaire",Yes,Yes,No,50,NA,NA,NA,55-64,Man,NA,White or Caucasian,Married,NA,Self-employed,Dec-20-2021,"Dighton Rock State Park, Dighton, Massachusetts",01230,55,NA,Yes,2,No,0,60,20,100,NA,NA,"Dighton Rock State Park, Dighton, Massachusetts, USA",1,NA,NA,42.2,-73.3,57118,1649274
13292078167,"I agree, start questionnaire",Yes,Yes,No,50,NA,70,500,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-21-2022,"Boothbay Harbor, Maine",17007,90,"Hartford, Connecticut, USA; Maine",Yes,2,Yes,4,NA,50,300,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.14,-77.11,32571,897769
13292096983,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-31-2021,"Five Islands, Maine",04021,90,NA,Yes,2,NA,NA,NA,NA,NA,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,43.8,-70.27,3217,67857
13292097705,"I agree, start questionnaire",Yes,Yes,No,25,NA,140,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Southport, Maine",04042,300,"Southport, Maine, USA",Yes,4,Yes,1,NA,5,25,4,NA,"Southport, Maine, USA",1,NA,NA,43.63,-70.62,65175,1925607
13292099525,"I agree, start questionnaire",Yes,Yes,No,10,0,0,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-15-2022,"Boothbay Harbor, Maine",04032,20,NA,Yes,2,No,0,0,4,5,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.86,-70.1,3397,66549
13292125313,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-13-2022,"Boothbay Harbor, Maine",01832,25,NA,No,NA,No,0,NA,2,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.79,-71.13,8678,223888
13292138979,"I agree, start questionnaire",Yes,Yes,No,420,NA,300,600,45-54,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-21-2022,"Boothbay Harbor, Maine",45042,200,"Portland, Maine, USA; Boothbay Harbor, Maine, USA",Yes,2,Yes,3,15,2,100,250,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.5,-84.4,56079,1653002
13292154155,"I agree, start questionnaire",Yes,Yes,No,400,NA,200,250,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,4548,60625,0,4530,No,NA,Yes,2,NA,9,10,15,NA,04548,1,43.82,-69.74,41.97,-87.7,62345,1820179
13292188472,"I agree, start questionnaire",Yes,Yes,No,40,NA,25,NA,65+,Woman,NA,White or Caucasian,Other (please specify),Widow,Retired,Jan-16-2022,"Boothbay Harbor, Maine",04901,30,NA,No,NA,No,NA,NA,40,30,50,50,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.6,-69.6,4775,98888
13292195445,"I agree, start questionnaire",Yes,Yes,No,12,NA,0,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-02-2022,"Georgetown, Maine",04260,45,NA,Yes,2,No,0,85,3,30,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44,-70.3,10746,279942
13292200516,"I agree, start questionnaire",Yes,Yes,No,150,NA,160,200,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Jan-16-2022,"Boothbay Harbor, Maine",37814,55,"Brunswick, Maine, USA",Yes,2,Yes,2,NA,32,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,36.2,-83.3,57489,1666250
13292244240,"I agree, start questionnaire",Yes,Yes,No,15,NA,NA,NA,35-44,Man,NA,White or Caucasian,Married,NA,Self-employed,Jan-15-2022,"Boothbay Harbor, Maine",04843,15,NA,No,NA,No,NA,150,1,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.23,-69.1,3945,73172
13292271214,"I agree, start questionnaire",Yes,Yes,No,20,NA,10,0,45-54,Woman,NA,White or Caucasian,Single,NA,Student,Jan-01-2022,"Five Islands, Maine",04843,60,NA,No,NA,No,0,15,25,200,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.23,-69.1,4656,93945
13292284068,"I agree, start questionnaire",Yes,Yes,No,0,NA,50,0,65+,Man,NA,White or Caucasian,Other (please specify),Partner,Retired,Dec-31-2021,"Dighton, Massachusetts; Five Islands, Georgetown Maine",01970,50,NA,Yes,3,No,0,NA,29,45,130,NA,"Dighton, Massachusetts, USA",2,NA,NA,42.52,-70.91,60760,1801925
13292284068,"I agree, start questionnaire",Yes,Yes,No,0,NA,50,0,65+,Man,NA,White or Caucasian,Other (please specify),Partner,Retired,Dec-31-2021,"Dighton, Massachusetts; Five Islands, Georgetown Maine",01970,50,NA,Yes,3,No,0,NA,29,45,130,NA," Five Islands, Georgetown Maine, USA",2,43.8239716,-69.7111565,42.52,-70.91,8524,224672
13292371598,"I agree, start questionnaire",Yes,Yes,No,50,NA,25,NA,35-44,Woman,NA,White or Caucasian,Single,NA,Self-employed,Jan-21-2022,"Boothbay Harbor, Maine",04605,40,NA,Yes,2,No,0,0,6,0,25,250,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.7,-68.4,9054,173605
13292389551,"I agree, start questionnaire",Yes,Yes,No,20,NA,10,NA,18-24,Man,NA,White or Caucasian,Single,NA,Student,Dec-31-2021,"Georgetown, Maine",04627,180,NA,Yes,2,No,0,0,3,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.2,-68.7,5756,112011
13292434575,"I agree, start questionnaire",Yes,Yes,No,35,NA,25,0,25-34,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-22-2022,4554,12486,140,NA,Yes,3,No,0,17,6,60,NA,NA,04554,1,43.87,-69.51,41.83,-74.07,21563,602709
13292466023,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-00-1900,"Boothbay Harbor, Maine",01536,120,NA,No,NA,No,0,NA,NA,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.23,-71.69,12032,312555
13292470616,"I agree, start questionnaire",Yes,Yes,No,20,NA,15,0,35-44,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-02-2022,"Georgetown, Maine",04032,30,NA,Yes,3,No,0,30,5,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.86,-70.1,10526,278409
13292493263,"I agree, start questionnaire",Yes,Yes,No,75,NA,20,98,65+,Man,NA,White or Caucasian,Married,NA,Employed - part time,Jan-12-2022,"Boothbay Harbor, Maine",08824,45,"Bath, Maine, USA",No,1,Yes,1,83,48,40,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.42,-74.55,24366,663305
13292501225,"I agree, start questionnaire",Yes,Yes,No,10,NA,0,0,25-34,Man,NA,White or Caucasian,Single,NA,Employed - full time,Jan-02-2022,"Georgetown, Maine",04101,30,NA,No,2,No,0,30,1,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.66,-70.26,11534,304901
13292534551,"I agree, start questionnaire",Yes,Yes,No,10,NA,0,0,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-08-2022,"Boothbay Harbor, Maine",04551,60,NA,Yes,3,No,0,25,5,25,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.01,-69.43,2630,39743
13292547108,"I agree, start questionnaire",Yes,Yes,No,20,NA,60,0,35-44,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",04032,60,NA,Yes,2,No,0,32,20,300,100,150,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.86,-70.1,10526,278409
13292621919,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-00-1900,NA,04274,NA,NA,Yes,2,No,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,44.05,-70.39,66387,1974419
13292642128,"I agree, start questionnaire",Yes,Yes,No,40,NA,50,NA,45-54,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",04468,20,NA,Yes,2,No,NA,NA,1,100,100,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,45,-68.7,9834,258319
13292651745,"I agree, start questionnaire",Yes,Yes,No,90,NA,60,NA,35-44,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",04073,15,NA,Yes,2,No,0,21,25,25,20,40,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.4,-70.7,6357,144901
13292725380,"I agree, start questionnaire",Yes,Yes,No,144,NA,100,300,35-44,Prefer not to say,NA,I would rather not say,NA,NA,Employed - full time,Jan-15-2022,"Boothbay Harbor, Maine",21701,90,4538,No,NA,Yes,2,NA,6,30,50,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.46,-77.34,34601,975252
13292779969,"I agree, start questionnaire",Yes,Yes,No,50,NA,100,280,65+,Woman,NA,White or Caucasian,Single,NA,Self-employed,Jan-21-2022,"Boothbay Harbor, Maine",06403,120,"Boothbay Harbor, Maine, USA",Yes,1,Yes,2,NA,12,100,300,400,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.44,-73.06,17408,476790
13292781182,"I agree, start questionnaire",Yes,Yes,No,50,NA,150,120,35-44,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-21-2022,"Southport, Maine",05647,240,4538,Yes,3,Yes,1,17,12,100,NA,NA,"Southport, Maine, USA",1,NA,NA,44.41,-72.3,66529,1976187
13292782498,"I agree, start questionnaire",Yes,Yes,No,40,NA,130,100,45-54,Man,NA,White or Caucasian,Married,NA,Self-employed,Jan-02-2022,"Georgetown, Maine",01845,120,"Bath, Maine, USA",Yes,4,Yes,1,NA,20,200,100,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.67,-71.08,16266,446498
13292784402,"I agree, start questionnaire",Yes,Yes,No,12,NA,0,0,65+,Woman,NA,I would rather not say,Married,NA,Retired,Jan-13-2022,"Boothbay Harbor, Maine",04355,10,NA,No,NA,No,NA,NA,43,15,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.38,-69.95,4293,73949
13292788580,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-00-1900,"Harpswell, Maine",04530,30,NA,Yes,3,No,0,NA,0,NA,NA,NA,"Harpswell, Maine, USA",1,NA,NA,43.9,-69.8,66985,1990633
13292792688,"I agree, start questionnaire",Yes,Yes,No,20,NA,NA,NA,65+,Man,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Georgetown, Maine",03867,180,NA,No,NA,No,NA,NA,5,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.3,-70.99,15165,389754
13292798105,"I agree, start questionnaire",Yes,Yes,No,50,NA,35,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Boothbay Harbor, Maine",03867,15,NA,Yes,2,No,NA,30,5,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.3,-70.99,8036,177895
13292809649,"I agree, start questionnaire",Yes,Yes,No,60,NA,7,NA,18-24,Woman,NA,White or Caucasian,Single,NA,Student,Jan-21-2022,4554,04653,210,NA,No,NA,No,0,13.1,7,40,NA,NA,04554,1,43.87,-69.51,44.24,-68.34,9746,187873
13292840701,"I agree, start questionnaire",Yes,Yes,No,80,NA,200,NA,35-44,Man,NA,White or Caucasian,Married,NA,Self-employed,Jan-21-2022,"Boothbay Harbor, Maine",04073,60,NA,Yes,3,No,NA,60,NA,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.4,-70.7,6357,144901
13292853793,"I agree, start questionnaire",Yes,Yes,No,110,NA,80,0,55-64,Man,NA,I would rather not say,Married,NA,Retired,Jan-16-2022,"West Boothbay Harbor, Maine 04575",08879,45,4011,No,2,Yes,1,100,10,120,NA,NA,"West Boothbay Harbor, Maine, USA 04575",1,NA,NA,40.47,-74.27,46382,1399399
13292854957,"I agree, start questionnaire",Yes,Yes,No,30,NA,0,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-13-2022,"Boothbay Harbor, Maine",01940,180,NA,Yes,2,No,0,NA,50,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.54,-71.03,9384,241811
13292858354,"I agree, start questionnaire",Yes,Yes,No,10,0,45,0,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Jan-02-2022,"Georgetown, Maine",04364,30,NA,Yes,2,No,NA,0,50,150,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.31,-69.96,9347,232039
13292873495,"I agree, start questionnaire",Yes,Yes,No,60,NA,45,0,25-34,Man,NA,White or Caucasian,Single,NA,Unemployed,Jan-08-2022,"Boothbay Harbor, Maine",01966,30,NA,No,0,No,0,0,3,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.66,-70.61,10721,268853
13292886322,"I agree, start questionnaire",Yes,Yes,No,100,NA,175,380,65+,Man,NA,White or Caucasian,Other (please specify),Domestic partner,Retired,Jan-12-2022,"Boothbay Harbor, Maine",07920,180,"Boothbay Harbor, Maine, USA",Yes,2,Yes,2,NA,47,20,30,80,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.68,-74.54,23687,659045
13292905894,"I agree, start questionnaire",Yes,Yes,No,9,NA,0,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-22-2022,"Pemaquid Harbor, Maine",04572,60,NA,No,NA,No,0,NA,45,200,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,44.1,-69.4,1612,31895
13292912924,"I agree, start questionnaire",Yes,Yes,No,35,NA,100,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-22-2022,"Pemaquid Harbor, Maine",04530,480,NA,Yes,2,No,0,NA,25,100,300,500+,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,43.9,-69.8,2528,47585
13292915510,"I agree, start questionnaire",Yes,Yes,No,35,NA,100,120,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Southport, Maine",03103,120,"Freeport, Maine, USA",No,2,Yes,2,35,40,50,30,NA,"Southport, Maine, USA",1,NA,NA,42.94,-71.44,61290,1824110
13292967068,"I agree, start questionnaire",Yes,Yes,No,80,NA,0,0,25-34,Woman,NA,White or Caucasian,Single,NA,Student,Jan-15-2022,4575,05676,90,NA,No,NA,No,0,20,4,NA,NA,NA,04575,1,43.849,-69.643,44.3,-72.8,16915,467881
13292993284,"I agree, start questionnaire",Yes,Yes,No,20,NA,0,0,55-64,Man,NA,White or Caucasian,Single,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",03820,20,NA,No,NA,No,0,NA,4,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.19,-70.89,15003,386939
13293023876,"I agree, start questionnaire",Yes,Yes,No,20,NA,15,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Five Islands, Maine",04976,30,NA,No,0,No,0,NA,50,100,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.8,-69.7,6201,144217
13293024333,"I agree, start questionnaire",Yes,Yes,No,0,NA,0,0,55-64,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-00-1900,"Boothbay Harbor, Maine",04679,0,NA,Yes,3,No,NA,25,3,35,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.28,-68.34,9952,189552
13293046677,"I agree, start questionnaire",Yes,Yes,No,25,NA,0,0,35-44,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"West Boothbay Harbor, Maine 04575",04093,10,NA,No,NA,No,0,42,3,30,NA,NA,"West Boothbay Harbor, Maine, USA 04575",1,NA,NA,43.6,-70.5,64974,1927236
13293066121,"I agree, start questionnaire",Yes,Yes,Yes,200,NA,300,400,55-64,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-25-2022,Maine,30028,20,Maine,No,NA,Yes,2,250,20,5,NA,NA,"Maine, USA",1,45.8162859,-68.8593921,34.3,-84.2,76516,2216728
13293097851,"I agree, start questionnaire",Yes,Yes,No,160,NA,200,150,55-64,Man,NA,White or Caucasian,Married,NA,Self-employed,Jan-22-2022,4558,11778,180,4102,Yes,2,Yes,1,65,10,250,NA,NA,04558,1,43.9,-69.53,40.95,-72.94,23892,534976
13293105622,"I agree, start questionnaire",Yes,Yes,No,10,NA,20,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",04222,0,NA,Yes,2,No,0,0,50,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.96,-70.13,3707,67533
13293127226,"I agree, start questionnaire",Yes,Yes,No,140,NA,80,436,45-54,Woman,NA,White or Caucasian,Married,NA,Unemployed,Jan-14-2022,"Boothbay Harbor, Maine",01468,15,"Boothbay Harbor, Maine, USA",Yes,2,Yes,2,NA,8,40,60,60,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.54,-72.07,12034,321552
13293194213,"I agree, start questionnaire",Yes,Yes,No,45,NA,100,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-21-2021,"Georgetown, Maine",01460,60,NA,Yes,2,No,0,70,1,100,100,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.54,-71.49,17082,479094
13293279597,"I agree, start questionnaire",Yes,Yes,No,60,NA,175,250,45-54,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-16-2022,4538,01950,15,4538,No,2,Yes,1,NA,30,50,NA,NA,04538,1,43.85,-69.63,42.81,-70.87,8314,209598
13293294465,"I agree, start questionnaire",Yes,Yes,No,NA,NA,60,170,55-64,Woman,NA,White or Caucasian,Married,NA,Unemployed,Jan-00-1900,"Boothbay Harbor, Maine",76028,0,"Brunswick, Maine, USA",No,NA,Yes,2,NA,26,40,20,10,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,32.5,-97.3,106639,3166180
13293303310,"I agree, start questionnaire",Yes,Yes,No,60,NA,60,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Georgetown, Maine",05452,60,NA,No,NA,No,0,0,20,150,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.52,-73.06,24420,563291
13293325048,"I agree, start questionnaire",Yes,Yes,No,45,NA,NA,NA,25-34,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",04062,40,NA,Yes,1,No,0,38,10,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.8,-70.4,11653,304862
13293405688,"I agree, start questionnaire",Yes,Yes,No,300,NA,20,100,18-24,Man,NA,White or Caucasian,Single,NA,Employed - part time,Jan-09-2022,"Boothbay Harbor, Maine",07430,2,4538,No,0,Yes,1,20,0.5,1,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.08,-74.18,21519,597471
13293497033,"I agree, start questionnaire",Yes,Yes,No,60,NA,NA,NA,25-34,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-02-2022,"Georgetown, Maine",04932,20,NA,No,NA,No,0,13.75,10,60,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.69,-69.13,6152,132217
13293502826,"I agree, start questionnaire",Yes,Yes,No,50,400,200,185,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",20003,NA,"Bath, Maine, USA",Yes,2,Yes,2,NA,44,35,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,38.88,-76.99,33985,952654
13293531832,"I agree, start questionnaire",Yes,Yes,No,45,NA,60,0,25-34,Man,NA,White or Caucasian,Single,NA,Employed - part time,Jan-21-2022,"South Bristol, Maine",04352,25,NA,Yes,2,No,0,16,15,70,120,NA,"South Bristol, Maine, USA",1,NA,NA,44.47,-69.96,69077,2038403
13293589246,"I agree, start questionnaire",Yes,Yes,No,90,NA,300,160,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",03249,30,"Boothbay Harbor, Maine, USA",No,NA,Yes,1,54,6,200,200,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.6,-71.4,10749,226077
13293593090,"I agree, start questionnaire",Yes,Yes,No,1.5,NA,0,0,55-64,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-16-2022,"Pemaquid Harbor, Maine",04551,90,NA,No,0,No,0,25,NA,100,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,44.01,-69.43,1423,22267
13293595649,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-12-2022,"Boothbay Harbor, Maine",19803,120,"Bath, Maine, USA",Yes,3,Yes,1,NA,15,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.8,-75.53,28340,787393
