"doi","journal","year","paper_number","article_id","source","ok"
"10.1111/1365-2664.13888","Journal of Applied Ecology","2021","1096","10_1111_1365_2664_13888",NA,NA
"10.1111/2041-210X.12849","Methods in Ecology and Evolution","2017","1097","10_1111_2041_210x_12849",NA,NA
"10.1111/1365-2664.14029","Journal of Applied Ecology","2021","1098","10_1111_1365_2664_14029",NA,NA
"10.1111/1365-2656.12795","Journal of Animal Ecology","2018","1144","10_1111_1365_2656_12795",NA,NA
"10.1111/2041-210X.13173","Methods in Ecology and Evolution","2019","1145","10_1111_2041_210x_13173",NA,NA
"10.1111/1365-2745.13366","Journal of Ecology","2020","1104","10_1111_1365_2745_13366",NA,NA
"10.1111/1365-2656.13750","Journal of Animal Ecology","2022","1105","10_1111_1365_2656_13750",NA,NA
"10.1111/1365-2745.14198","Functional Ecology","2023","6892","10_1111_1365_2745_14198",NA,NA
"10.1002/pan3.10756","People and Nature","2024","1916","10_1002_pan3_10756",NA,NA
"10.1111/2041-210X.14175","Methods in Ecology and Evolution","2023","1917","10_1111_2041_210x_14175",NA,NA
"10.1111/1365-2435.14731","Functional Ecology","2024","481","10_1111_1365_2435_14731",NA,NA
"10.1111/2041-210X.13596","Methods in Ecology and Evolution","2021","482","10_1111_2041_210x_13596",NA,NA
"10.1111/1365-2745.13633","Journal of Ecology","2021","2320","10_1111_1365_2745_13633",NA,NA
"10.1111/1365-2745.13091","Journal of Ecology","2018","2321","10_1111_1365_2745_13091",NA,NA
"10.1111/1365-2664.13970","Journal of Applied Ecology","2021","8006","10_1111_1365_2664_13970",NA,NA
"10.1111/1365-2435.13823","Functional Ecology","2021","8007","10_1111_1365_2435_13823",NA,NA
"10.1111/1365-2745.14428","Journal of Ecology","2024","8005","10_1111_1365_2745_14428",NA,NA
"10.1111/1365-2435.14314","Functional Ecology","2023","282","10_1111_1365_2435_14314",NA,NA
"10.1111/1365-2745.14039","Journal of Ecology","2022","284","10_1111_1365_2745_14039",NA,NA
"10.1111/2041-210X.13471","Methods in Ecology and Evolution","2020","1468","10_1111_2041_210x_13471",NA,NA
"10.1002/pan3.10322","People and Nature","2022","1106","10_1002_pan3_10322",NA,NA
"10.1002/pan3.10736","People and Nature","2024","743","10_1002_pan3_10736",NA,NA
"10.1111/1365-2656.13417","Journal of Animal Ecology","2021","744","10_1111_1365_2656_13417",NA,NA
"10.1111/1365-2664.14664","Journal of Applied Ecology","2024","6893","10_1111_1365_2664_14664",NA,NA
"10.1111/1365-2435.14151","Functional Ecology","2022","6894","10_1111_1365_2435_14151",NA,NA
"10.1111/1365-2664.14666","Journal of Applied Ecology","2024","6895","10_1111_1365_2664_14666",NA,NA
"10.1002/pan3.10745","People and Nature","2024","6896","10_1002_pan3_10745",NA,NA
"10.1111/1365-2656.12769","Journal of Animal Ecology","2017","6897","10_1111_1365_2656_12769",NA,NA
"10.1111/1365-2435.13127","Functional Ecology","2018","6898","10_1111_1365_2435_13127",NA,NA
"10.1002/pan3.10071","People and Nature","2020","8008","10_1002_pan3_10071",NA,NA
"10.1111/1365-2435.13222","Functional Ecology","2018","8009","10_1111_1365_2435_13222",NA,NA
"10.1002/2688-8319.12128","Ecological Solutions and Evidence","2022","7423","10_1002_2688_8319_12128",NA,NA
"10.1111/1365-2435.13144","Functional Ecology","2018","7424","10_1111_1365_2435_13144",NA,NA
"10.1111/1365-2656.13348","Journal of Animal Ecology","2020","7425","10_1111_1365_2656_13348",NA,NA
"10.1111/1365-2656.13169","Journal of Animal Ecology","2020","7426","10_1111_1365_2656_13169",NA,NA
"10.1111/1365-2664.14478","Journal of Applied Ecology","2023","7427","10_1111_1365_2664_14478",NA,NA
"10.1111/1365-2664.13492","Journal of Animal Ecology","2019","7428","10_1111_1365_2664_13492",NA,NA
"10.1002/pan3.10623","People and Nature","2024","7429","10_1002_pan3_10623",NA,NA
"10.1111/1365-2435.12997","Functional Ecology","2017","7430","10_1111_1365_2435_12997",NA,NA
"10.1111/1365-2435.13442","Functional Ecology","2019","1107","10_1111_1365_2435_13442",NA,NA
"10.1111/1365-2656.12639","Journal of Animal Ecology","2017","6000","10_1111_1365_2656_12639",NA,NA
"10.1111/1365-2435.12859","Functional Ecology","2017","6001","10_1111_1365_2435_12859",NA,NA
"10.1111/1365-2664.13578","Journal of Applied Ecology","2020","6003","10_1111_1365_2664_13578",NA,NA
"10.1111/1365-2435.13509","Functional Ecology","2020","6004","10_1111_1365_2435_13509",NA,NA
"10.1111/1365-2664.14277","Journal of Applied Ecology","2022","6005","10_1111_1365_2664_14277",NA,NA
"10.1002/pan3.10758","People and Nature","2024","472","10_1002_pan3_10758",NA,NA
"10.1111/2041-210X.13124","Methods in Ecology and Evolution","2018","1777","10_1111_2041_210x_13124",NA,NA
"10.1111/1365-2745.14136","Journal of Ecology","2023","1778","10_1111_1365_2745_14136",NA,NA
"10.1111/1365-2656.13291","Journal of Animal Ecology","2020","1779","10_1111_1365_2656_13291",NA,NA
"10.1111/1365-2656.14164","Journal of Animal Ecology","2024","285","10_1111_1365_2656_14164",NA,NA
"10.1111/1365-2656.13818","Journal of Animal Ecology","2022","287","10_1111_1365_2656_13818","europepmc","TRUE"
"10.1111/1365-2745.14373","Journal of Ecology","2024","1780","10_1111_1365_2745_14373",NA,NA
"10.1111/1365-2664.13648","Journal of Applied Ecology","2020","1260","10_1111_1365_2664_13648",NA,NA
"10.1111/1365-2664.14245","Journal of Applied Ecology","2022","1264","10_1111_1365_2664_14245",NA,NA
"10.1111/2041-210X.13534","Methods in Ecology and Evolution","2020","1147","10_1111_2041_210x_13534",NA,NA
"10.1111/1365-2745.13250","Journal of Ecology","2019","1265","10_1111_1365_2745_13250",NA,NA
"10.1111/1365-2435.13191","Functional Ecology","2018","1150","10_1111_1365_2435_13191",NA,NA
"10.1111/1365-2656.13118","Journal of Animal Ecology","2019","1151","10_1111_1365_2656_13118","europepmc","TRUE"
"10.1111/1365-2656.13372","Journal of Animal Ecology","2020","1108","10_1111_1365_2656_13372",NA,NA
"10.1111/1365-2656.13504","Journal of Animal Ecology","2021","7229","10_1111_1365_2656_13504","europepmc","TRUE"
"10.1111/1365-2656.13009","Journal of Animal Ecology","2019","7230","10_1111_1365_2656_13009",NA,NA
"10.1002/pan3.10536","People and Nature","2023","1109","10_1002_pan3_10536",NA,NA
"10.1111/1365-2664.13961","Journal of Applied Ecology","2021","1110","10_1111_1365_2664_13961",NA,NA
"10.1111/1365-2745.13225","Journal of Ecology","2019","7231","10_1111_1365_2745_13225",NA,NA
"10.1111/1365-2656.13616","Journal of Animal Ecology","2021","1781","10_1111_1365_2656_13616",NA,NA
"10.1111/1365-2664.13980","Journal of Applied Ecology","2021","4747","10_1111_1365_2664_13980",NA,NA
"10.1111/1365-2745.14021","Journal of Ecology","2022","2582","10_1111_1365_2745_14021",NA,NA
"10.1111/1365-2435.13262","Functional Ecology","2019","2632","10_1111_1365_2435_13262",NA,NA
"10.1111/1365-2435.14271","Functional Ecology","2023","7232","10_1111_1365_2435_14271",NA,NA
"10.1111/1365-2435.14236","Functional Ecology","2022","7233","10_1111_1365_2435_14236",NA,NA
"10.1111/1365-2656.13297","Journal of Animal Ecology","2020","7234","10_1111_1365_2656_13297",NA,NA
"10.1111/1365-2745.13682","Journal of Ecology","2021","2683","10_1111_1365_2745_13682",NA,NA
"10.1111/1365-2656.14075","Journal of Animal Ecology","2024","7235","10_1111_1365_2656_14075",NA,NA
"10.1111/1365-2745.14396","Journal of Ecology","2024","1250","10_1111_1365_2745_14396",NA,NA
"10.1111/1365-2664.13333","Journal of Applied Ecology","2019","7236","10_1111_1365_2664_13333",NA,NA
"10.1111/1365-2435.14230","Functional Ecology","2022","1251","10_1111_1365_2435_14230",NA,NA
"10.1002/2688-8319.12251","Ecological Solutions and Evidence","2023","1252","10_1002_2688_8319_12251",NA,NA
"10.1111/1365-2664.14544","Journal of Applied Ecology","2023","7237","10_1111_1365_2664_14544",NA,NA
"10.1111/1365-2664.14519","Journal of Applied Ecology","2023","2865","10_1111_1365_2664_14519",NA,NA
"10.1111/1365-2745.13792","Journal of Ecology","2021","2940","10_1111_1365_2745_13792",NA,NA
"10.1111/1365-2435.13778","Functional Ecology","2021","7238","10_1111_1365_2435_13778",NA,NA
"10.1111/1365-2745.12926","Journal of Ecology","2018","1491","10_1111_1365_2745_12926",NA,NA
"10.1111/1365-2435.14361","Functional Ecology","2023","6899","10_1111_1365_2435_14361",NA,NA
"10.1111/1365-2435.13940","Functional Ecology","2021","6900","10_1111_1365_2435_13940",NA,NA
"10.1111/1365-2664.13584","Journal of Applied Ecology","2020","6901","10_1111_1365_2664_13584",NA,NA
"10.1111/1365-2664.13943","Journal of Applied Ecology","2021","1494","10_1111_1365_2664_13943",NA,NA
"10.1111/1365-2656.13742","Journal of Animal Ecology","2022","3932","10_1111_1365_2656_13742","europepmc","TRUE"
"10.1111/1365-2656.13091","Journal of Animal Ecology","2019","3933","10_1111_1365_2656_13091",NA,NA
"10.1111/2041-210X.13992","Methods in Ecology and Evolution","2022","1469","10_1111_2041_210x_13992",NA,NA
"10.1111/1365-2664.13043","Journal of Applied Ecology","2017","1470","10_1111_1365_2664_13043",NA,NA
"10.1111/1365-2745.14280","Journal of Ecology","2024","1471","10_1111_1365_2745_14280",NA,NA
"10.1111/1365-2435.12935","Functional Ecology","2017","1472","10_1111_1365_2435_12935",NA,NA
"10.1111/1365-2435.12885","Functional Ecology","2017","1662","10_1111_1365_2435_12885",NA,NA
"10.1111/2041-210X.13748","Methods in Ecology and Evolution","2021","288","10_1111_2041_210x_13748",NA,NA
"10.1111/1365-2664.14818","Journal of Applied Ecology","2024","289","10_1111_1365_2664_14818",NA,NA
"10.1111/1365-2656.13345","Journal of Animal Ecology","2020","2943","10_1111_1365_2656_13345",NA,NA
"10.1111/1365-2745.14277","Functional Ecology","2024","7239","10_1111_1365_2745_14277",NA,NA
"10.1111/2041-210X.13448","Methods in Ecology and Evolution","2020","3160","10_1111_2041_210x_13448",NA,NA
"10.1111/1365-2664.13360","Journal of Applied Ecology","2019","7240","10_1111_1365_2664_13360",NA,NA
"10.1111/1365-2745.13656","Journal of Ecology","2021","3170","10_1111_1365_2745_13656",NA,NA
"10.1111/1365-2664.13286","Journal of Applied Ecology","2018","3336","10_1111_1365_2664_13286",NA,NA
"10.1111/1365-2435.13435","Functional Ecology","2019","1267","10_1111_1365_2435_13435",NA,NA
"10.1002/pan3.10334","People and Nature","2022","7228","10_1002_pan3_10334",NA,NA
"10.1111/1365-2435.14703","Functional Ecology","2024","1289","10_1111_1365_2435_14703",NA,NA
"10.1111/1365-2435.14001","Functional Ecology","2022","1295","10_1111_1365_2435_14001",NA,NA
"10.1111/1365-2745.13504","Journal of Ecology","2020","1152","10_1111_1365_2745_13504","europepmc","TRUE"
"10.1111/1365-2656.12638","Journal of Animal Ecology","2017","1154","10_1111_1365_2656_12638",NA,NA
"10.1111/1365-2435.14603","Functional Ecology","2024","1155","10_1111_1365_2435_14603",NA,NA
"10.1111/1365-2745.13304","Journal of Ecology","2020","1299","10_1111_1365_2745_13304",NA,NA
"10.1111/1365-2664.13735","Journal of Applied Ecology","2020","1156","10_1111_1365_2664_13735",NA,NA
"10.1111/2041-210X.13030","Methods in Ecology and Evolution","2018","1158","10_1111_2041_210x_13030",NA,NA
"10.1111/1365-2656.13887","Journal of Animal Ecology","2023","3364","10_1111_1365_2656_13887",NA,NA
"10.1111/1365-2664.14402","Journal of Applied Ecology","2023","6450","10_1111_1365_2664_14402",NA,NA
"10.1111/2041-210X.13630","Methods in Ecology and Evolution","2021","7241","10_1111_2041_210x_13630",NA,NA
"10.1111/1365-2435.13643","Functional Ecology","2020","1162","10_1111_1365_2435_13643",NA,NA
"10.1111/1365-2745.14079","Journal of Ecology","2023","1918","10_1111_1365_2745_14079",NA,NA
"10.1111/1365-2435.13632","Functional Ecology","2020","1661","10_1111_1365_2435_13632",NA,NA
"10.1111/1365-2664.14750","Journal of Applied Ecology","2024","1660","10_1111_1365_2664_14750",NA,NA
"10.1111/1365-2656.12654","Journal of Animal Ecology","2017","1659","10_1111_1365_2656_12654",NA,NA
"10.1111/1365-2656.13681","Journal of Animal Ecology","2022","560","10_1111_1365_2656_13681",NA,NA
"10.1002/2688-8319.12305","Ecological Solutions and Evidence","2024","561","10_1002_2688_8319_12305",NA,NA
"10.1111/1365-2435.13921","Functional Ecology","2021","1163","10_1111_1365_2435_13921",NA,NA
"10.1111/1365-2745.13694","Journal of Ecology","2021","1164","10_1111_1365_2745_13694",NA,NA
"10.1111/1365-2435.13046","Functional Ecology","2018","1473","10_1111_1365_2435_13046",NA,NA
"10.1111/1365-2745.13048","Journal of Ecology","2018","1474","10_1111_1365_2745_13048",NA,NA
"10.1111/2041-210X.13324","Methods in Ecology and Evolution","2019","1166","10_1111_2041_210x_13324",NA,NA
"10.1111/1365-2664.14172","Journal of Applied Ecology","2022","1308","10_1111_1365_2664_14172",NA,NA
"10.1111/2041-210X.13541","Methods in Ecology and Evolution","2021","1167","10_1111_2041_210x_13541",NA,NA
"10.1002/pan3.10154","People and Nature","2020","1309","10_1002_pan3_10154",NA,NA
"10.1111/1365-2664.13229","Journal of Applied Ecology","2018","1320","10_1111_1365_2664_13229",NA,NA
"10.1111/1365-2435.13510","Functional Ecology","2020","1475","10_1111_1365_2435_13510",NA,NA
"10.1111/1365-2656.13669","Journal of Animal Ecology","2022","1476","10_1111_1365_2656_13669",NA,NA
"10.1002/pan3.10265","People and Nature","2021","1477","10_1002_pan3_10265",NA,NA
"10.1111/1365-2656.12902","Journal of Animal Ecology","2018","5371","10_1111_1365_2656_12902",NA,NA
"10.1111/1365-2745.13137","Journal of Ecology","2019","6297","10_1111_1365_2745_13137",NA,NA
"10.1111/1365-2745.13630","Journal of Ecology","2021","1334","10_1111_1365_2745_13630",NA,NA
"10.1111/1365-2664.14079","Journal of Applied Ecology","2021","1337","10_1111_1365_2664_14079",NA,NA
"10.1111/2041-210X.14277","Methods in Ecology and Evolution","2023","1124","10_1111_2041_210x_14277",NA,NA
"10.1111/1365-2656.13896","Journal of Animal Ecology","2023","5073","10_1111_1365_2656_13896",NA,NA
"10.1111/2041-210X.12784","Methods in Ecology and Evolution","2017","1126","10_1111_2041_210x_12784",NA,NA
"10.1111/1365-2435.14104","Functional Ecology","2022","5077","10_1111_1365_2435_14104",NA,NA
"10.1111/1365-2435.14641","Functional Ecology","2024","1956","10_1111_1365_2435_14641",NA,NA
"10.1111/1365-2435.14383","Functional Ecology","2023","5329","10_1111_1365_2435_14383",NA,NA
"10.1111/1365-2656.13860","Journal of Animal Ecology","2023","5526","10_1111_1365_2656_13860",NA,NA
"10.1111/1365-2435.13140","Functional Ecology","2018","7740","10_1111_1365_2435_13140",NA,NA
"10.1111/1365-2656.14216","Journal of Animal Ecology","2024","1991","10_1111_1365_2656_14216","europepmc","TRUE"
"10.1111/1365-2435.13349","Functional Ecology","2019","7741","10_1111_1365_2435_13349",NA,NA
"10.1111/1365-2435.13315","Functional Ecology","2019","7742","10_1111_1365_2435_13315",NA,NA
"10.1111/1365-2664.14649","Journal of Applied Ecology","2024","1993","10_1111_1365_2664_14649",NA,NA
"10.1111/1365-2664.14504","Journal of Applied Ecology","2023","7743","10_1111_1365_2664_14504",NA,NA
"10.1111/1365-2656.13994","Journal of Animal Ecology","2023","5990","10_1111_1365_2656_13994",NA,NA
"10.1111/1365-2745.14368","Journal of Ecology","2024","7744","10_1111_1365_2745_14368",NA,NA
"10.1111/1365-2664.14786","Journal of Applied Ecology","2024","5998","10_1111_1365_2664_14786",NA,NA
"10.1111/1365-2435.13447","Functional Ecology","2019","3637","10_1111_1365_2435_13447",NA,NA
"10.1111/1365-2745.13359","Journal of Ecology","2020","7745","10_1111_1365_2745_13359",NA,NA
"10.1111/1365-2745.14047","Journal of Ecology","2022","3689","10_1111_1365_2745_14047",NA,NA
"10.1111/1365-2745.12810","Journal of Ecology","2017","7746","10_1111_1365_2745_12810",NA,NA
"10.1111/1365-2664.13982","Journal of Applied Ecology","2021","7747","10_1111_1365_2664_13982",NA,NA
"10.1111/1365-2656.12978","Journal of Animal Ecology","2019","6514","10_1111_1365_2656_12978",NA,NA
"10.1111/1365-2656.13330","Journal of Animal Ecology","2020","7160","10_1111_1365_2656_13330",NA,NA
"10.1111/1365-2664.13283","Journal of Applied Ecology","2018","7470","10_1111_1365_2664_13283",NA,NA
"10.1111/1365-2656.13477","Journal of Animal Ecology","2021","7507","10_1111_1365_2656_13477",NA,NA
"10.1111/1365-2745.12832","Journal of Ecology","2017","7601","10_1111_1365_2745_12832",NA,NA
"10.1002/pan3.10216","People and Nature","2021","8010","10_1002_pan3_10216",NA,NA
"10.1111/1365-2656.13407","Journal of Animal Ecology","2020","7724","10_1111_1365_2656_13407",NA,NA
"10.1111/1365-2656.12840","Journal of Animal Ecology","2018","7831","10_1111_1365_2656_12840",NA,NA
"10.1111/1365-2656.12727","Journal of Animal Ecology","2017","7847","10_1111_1365_2656_12727",NA,NA
"10.1111/2041-210X.13568","Methods in Ecology and Evolution","2021","7693","10_1111_2041_210x_13568",NA,NA
"10.1111/1365-2745.13460","Journal of Ecology","2020","6848","10_1111_1365_2745_13460",NA,NA
"10.1111/1365-2656.13658","Journal of Animal Ecology","2022","6372","10_1111_1365_2656_13658",NA,NA
"10.1111/1365-2435.14118","Functional Ecology","2022","5580","10_1111_1365_2435_14118",NA,NA
"10.1111/1365-2435.14161","Functional Ecology","2022","3969","10_1111_1365_2435_14161",NA,NA
"10.1111/1365-2435.13496","Functional Ecology","2019","4256","10_1111_1365_2435_13496",NA,NA
"10.1111/1365-2745.13708","Journal of Ecology","2021","4776","10_1111_1365_2745_13708",NA,NA
"10.1111/1365-2745.14072","Journal of Ecology","2023","4958","10_1111_1365_2745_14072",NA,NA
"10.1111/1365-2656.12832","Journal of Animal Ecology","2018","5197","10_1111_1365_2656_12832",NA,NA
"10.1111/1365-2656.13697","Journal of Animal Ecology","2022","5408","10_1111_1365_2656_13697","europepmc","TRUE"
"10.1111/1365-2745.13325","Journal of Ecology","2019","5704","10_1111_1365_2745_13325",NA,NA
"10.1111/1365-2745.12774","Journal of Ecology","2017","6062","10_1111_1365_2745_12774",NA,NA
"10.1002/pan3.10294","People and Nature","2022","1168","10_1002_pan3_10294",NA,NA
"10.1111/1365-2664.14843","Journal of Applied Ecology","2024","1169","10_1111_1365_2664_14843",NA,NA
"10.1111/2041-210X.12874","Methods in Ecology and Evolution","2017","1171","10_1111_2041_210x_12874",NA,NA
"10.1111/1365-2435.13684","Functional Ecology","2020","1172","10_1111_1365_2435_13684",NA,NA
"10.1111/1365-2745.13405","Journal of Ecology","2020","1173","10_1111_1365_2745_13405",NA,NA
"10.1111/1365-2656.12678","Journal of Animal Ecology","2017","1184","10_1111_1365_2656_12678",NA,NA
"10.1002/2688-8319.12078","Ecological Solutions and Evidence","2021","1658","10_1002_2688_8319_12078",NA,NA
"10.1111/1365-2664.14574","Journal of Applied Ecology","2024","1657","10_1111_1365_2664_14574",NA,NA
"10.1111/1365-2435.13421","Functional Ecology","2019","1656","10_1111_1365_2435_13421",NA,NA
"10.1111/1365-2745.13786","Journal of Ecology","2021","1655","10_1111_1365_2745_13786",NA,NA
"10.1111/1365-2664.14847","Journal of Applied Ecology","2024","1654","10_1111_1365_2664_14847",NA,NA
"10.1111/1365-2656.13855","Journal of Animal Ecology","2023","1653","10_1111_1365_2656_13855",NA,NA
"10.1111/1365-2745.13503","Journal of Ecology","2020","1186","10_1111_1365_2745_13503",NA,NA
"10.1111/1365-2435.14142","Functional Ecology","2022","6208","10_1111_1365_2435_14142",NA,NA
"10.1111/1365-2745.13191","Journal of Ecology","2019","6300","10_1111_1365_2745_13191",NA,NA
"10.1111/1365-2745.13828","Journal of Ecology","2022","6626","10_1111_1365_2745_13828",NA,NA
"10.1111/1365-2656.13159","Journal of Animal Ecology","2020","1189","10_1111_1365_2656_13159",NA,NA
"10.1111/1365-2435.12909","Functional Ecology","2017","6806","10_1111_1365_2435_12909",NA,NA
"10.1111/1365-2745.13277","Journal of Ecology","2019","6998","10_1111_1365_2745_13277",NA,NA
"10.1111/2041-210X.12820","Methods in Ecology and Evolution","2017","7128","10_1111_2041_210x_12820",NA,NA
"10.1111/1365-2664.13403","Journal of Applied Ecology","2019","7139","10_1111_1365_2664_13403",NA,NA
"10.1111/1365-2664.14600","Journal of Applied Ecology","2024","7324","10_1111_1365_2664_14600",NA,NA
"10.1111/1365-2745.13577","Journal of Ecology","2021","7406","10_1111_1365_2745_13577",NA,NA
"10.1111/1365-2435.14195","Functional Ecology","2022","7581","10_1111_1365_2435_14195",NA,NA
"10.1111/1365-2656.13337","Journal of Animal Ecology","2020","7628","10_1111_1365_2656_13337",NA,NA
"10.1111/2041-210X.13433","Methods in Ecology and Evolution","2020","569","10_1111_2041_210x_13433",NA,NA
"10.1111/1365-2664.13115","Journal of Applied Ecology","2018","570","10_1111_1365_2664_13115",NA,NA
"10.1111/1365-2435.13556","Functional Ecology","2020","8011","10_1111_1365_2435_13556",NA,NA
"10.1111/2041-210X.13232","Methods in Ecology and Evolution","2019","8012","10_1111_2041_210x_13232",NA,NA
"10.1111/1365-2745.12736","Functional Ecology","2017","8013","10_1111_1365_2745_12736",NA,NA
"10.1111/1365-2435.14511","Functional Ecology","2024","8014","10_1111_1365_2435_14511",NA,NA
"10.1111/1365-2656.13895","Journal of Animal Ecology","2023","8015","10_1111_1365_2656_13895",NA,NA
"10.1111/1365-2435.14394","Functional Ecology","2023","8016","10_1111_1365_2435_14394",NA,NA
"10.1111/1365-2745.13735","Journal of Ecology","2021","8017","10_1111_1365_2745_13735",NA,NA
"10.1111/1365-2664.14358","Journal of Applied Ecology","2023","8018","10_1111_1365_2664_14358",NA,NA
"10.1111/1365-2664.14451","Journal of Applied Ecology","2023","1782","10_1111_1365_2664_14451",NA,NA
"10.1111/1365-2664.14052","Journal of Applied Ecology","2021","1783","10_1111_1365_2664_14052",NA,NA
"10.1111/1365-2656.13893","Journal of Animal Ecology","2023","8019","10_1111_1365_2656_13893",NA,NA
"10.1111/2041-210X.13205","Methods in Ecology and Evolution","2019","1244","10_1111_2041_210x_13205","europepmc","TRUE"
"10.1111/1365-2745.14037","Journal of Ecology","2022","1245","10_1111_1365_2745_14037",NA,NA
"10.1111/2041-210X.13248","Methods in Ecology and Evolution","2019","1247","10_1111_2041_210x_13248",NA,NA
"10.1111/1365-2656.13222","Journal of Animal Ecology","2020","1262","10_1111_1365_2656_13222",NA,NA
"10.1111/1365-2664.13170","Journal of Applied Ecology","2018","1263","10_1111_1365_2664_13170",NA,NA
"10.1111/2041-210X.12918","Methods in Ecology and Evolution","2017","1266","10_1111_2041_210x_12918",NA,NA
"10.1111/1365-2664.13419","Journal of Applied Ecology","2019","7451","10_1111_1365_2664_13419",NA,NA
"10.1111/1365-2745.14029","Journal of Ecology","2022","1357","10_1111_1365_2745_14029",NA,NA
"10.1111/1365-2664.13591","Journal of Applied Ecology","2020","7452","10_1111_1365_2664_13591",NA,NA
"10.1002/pan3.10326","People and Nature","2022","1363","10_1002_pan3_10326",NA,NA
"10.1111/1365-2435.13061","Functional Ecology","2018","1370","10_1111_1365_2435_13061",NA,NA
"10.1111/1365-2664.13018","Journal of Applied Ecology","2017","1377","10_1111_1365_2664_13018",NA,NA
"10.1002/pan3.10130","People and Nature","2020","7397","10_1002_pan3_10130",NA,NA
"10.1111/1365-2435.13470","Functional Ecology","2019","1132","10_1111_1365_2435_13470",NA,NA
"10.1111/1365-2435.12973","Functional Ecology","2017","1133","10_1111_1365_2435_12973",NA,NA
"10.1111/1365-2664.13455","Journal of Applied Ecology","2019","1134","10_1111_1365_2664_13455",NA,NA
"10.1111/1365-2435.13683","Functional Ecology","2020","1135","10_1111_1365_2435_13683","europepmc","TRUE"
"10.1111/1365-2656.12794","Journal of Animal Ecology","2018","1136","10_1111_1365_2656_12794","europepmc","TRUE"
"10.1111/1365-2435.14285","Functional Ecology","2023","1137","10_1111_1365_2435_14285",NA,NA
"10.1111/1365-2435.13311","Functional Ecology","2019","1138","10_1111_1365_2435_13311",NA,NA
"10.1111/1365-2656.14227","Journal of Animal Ecology","2024","1139","10_1111_1365_2656_14227","europepmc","TRUE"
"10.1111/1365-2435.13575","Functional Ecology","2020","1140","10_1111_1365_2435_13575",NA,NA
"10.1111/1365-2664.13026","Journal of Applied Ecology","2017","7591","10_1111_1365_2664_13026",NA,NA
"10.1002/2688-8319.12016","Ecological Solutions and Evidence","2020","7592","10_1002_2688_8319_12016",NA,NA
"10.1111/1365-2656.12658","Journal of Animal Ecology","2017","7593","10_1111_1365_2656_12658",NA,NA
"10.1002/2688-8319.12006","Ecological Solutions and Evidence","2020","3001","10_1002_2688_8319_12006",NA,NA
"10.1111/1365-2664.12952","Journal of Applied Ecology","2017","3002","10_1111_1365_2664_12952",NA,NA
"10.1111/1365-2435.14060","Functional Ecology","2022","3003","10_1111_1365_2435_14060",NA,NA
"10.1111/1365-2664.14031","Journal of Applied Ecology","2021","3004","10_1111_1365_2664_14031",NA,NA
"10.1111/2041-210X.13328","Methods in Ecology and Evolution","2019","7725","10_1111_2041_210x_13328",NA,NA
"10.1111/1365-2745.13115","Journal of Ecology","2018","7594","10_1111_1365_2745_13115",NA,NA
"10.1111/1365-2664.14583","Journal of Applied Ecology","2024","7595","10_1111_1365_2664_14583",NA,NA
"10.1111/1365-2745.12989","Journal of Ecology","2018","7596","10_1111_1365_2745_12989",NA,NA
"10.1111/1365-2745.14119","Journal of Ecology","2023","7597","10_1111_1365_2745_14119",NA,NA
"10.1111/2041-210X.14115","Methods in Ecology and Evolution","2023","6451","10_1111_2041_210x_14115",NA,NA
"10.1111/1365-2656.12831","Journal of Animal Ecology","2018","6452","10_1111_1365_2656_12831","europepmc","TRUE"
"10.1111/1365-2435.13320","Functional Ecology","2019","6453","10_1111_1365_2435_13320",NA,NA
"10.1111/1365-2656.13469","Journal of Animal Ecology","2021","7598","10_1111_1365_2656_13469",NA,NA
"10.1111/1365-2745.13525","Journal of Ecology","2020","7599","10_1111_1365_2745_13525",NA,NA
"10.1111/1365-2664.13285","Journal of Applied Ecology","2018","7600","10_1111_1365_2664_13285",NA,NA
"10.1111/1365-2656.13055","Journal of Animal Ecology","2019","6211","10_1111_1365_2656_13055",NA,NA
"10.1111/1365-2745.14160","Journal of Ecology","2023","5645","10_1111_1365_2745_14160",NA,NA
"10.1111/1365-2664.14365","Journal of Applied Ecology","2023","5644","10_1111_1365_2664_14365",NA,NA
"10.1111/1365-2435.13006","Functional Ecology","2017","5643","10_1111_1365_2435_13006",NA,NA
"10.1111/2041-210X.13923","Methods in Ecology and Evolution","2022","5888","10_1111_2041_210x_13923",NA,NA
"10.1111/1365-2745.14382","Journal of Ecology","2024","4760","10_1111_1365_2745_14382",NA,NA
"10.1111/1365-2435.14436","Functional Ecology","2023","5193","10_1111_1365_2435_14436",NA,NA
"10.1111/1365-2435.13674","Functional Ecology","2020","1381","10_1111_1365_2435_13674",NA,NA
"10.1111/1365-2664.13979","Journal of Applied Ecology","2021","5642","10_1111_1365_2664_13979",NA,NA
"10.1111/1365-2435.14342","Functional Ecology","2023","5641","10_1111_1365_2435_14342",NA,NA
"10.1111/1365-2435.12933","Functional Ecology","2017","5640","10_1111_1365_2435_12933",NA,NA
"10.1111/1365-2656.12942","Journal of Animal Ecology","2019","5639","10_1111_1365_2656_12942",NA,NA
"10.1111/1365-2745.13737","Journal of Ecology","2021","5638","10_1111_1365_2745_13737",NA,NA
"10.1111/1365-2664.13993","Journal of Applied Ecology","2021","5637","10_1111_1365_2664_13993",NA,NA
"10.1111/2041-210X.13735","Methods in Ecology and Evolution","2021","1493","10_1111_2041_210x_13735",NA,NA
