Season,Trial_Year,Traps_Caught,TrapsEmpty,Team_Code,Area_Code
July_August,4,0,4,T168,Area8
July_August,4,0,1,T168,Area8
July_August,4,0,8,T436,Area8
July_August,4,0,4,T436,Area8
July_August,4,2,2,T168,Area8
July_August,4,1,0,T168,Area8
July_August,4,0,8,T436,Area8
July_August,4,0,4,T436,Area8
July_August,4,0,4,T168,Area8
July_August,4,0,1,T168,Area8
July_August,4,0,8,T436,Area8
July_August,4,0,4,T436,Area8
July_August,4,0,4,T168,Area8
July_August,4,0,1,T168,Area8
July_August,4,0,2,T168,Area8
July_August,4,0,8,T436,Area8
July_August,4,0,4,T436,Area8
July_August,4,0,4,T282,Area8
July_August,4,0,1,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,8,T436,Area8
July_August,4,0,4,T436,Area8
July_August,4,0,4,T282,Area8
July_August,4,0,1,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T436,Area8
July_August,4,0,4,T436,Area8
July_August,4,0,1,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T436,Area8
July_August,4,0,2,T436,Area8
July_August,4,0,1,T282,Area8
July_August,4,0,2,T436,Area8
July_August,4,1,1,T436,Area8
July_August,4,0,2,T436,Area8
July_August,4,1,1,T436,Area8
July_August,4,0,2,T436,Area8
July_August,4,1,1,T436,Area8
July_August,4,0,2,T436,Area8
July_August,4,0,2,T436,Area8
July_August,4,0,2,T213,Area8
July_August,4,0,2,T7,Area8
July_August,4,0,2,T7,Area8
July_August,4,0,2,T7,Area8
July_August,4,0,2,T216,Area8
July_August,4,0,2,T216,Area8
July_August,4,0,2,T216,Area8
July_August,4,0,2,T468,Area8
July_August,4,0,2,T468,Area8
July_August,4,1,1,T74,Area8
July_August,4,0,2,T468,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T278,Area8
July_August,4,1,3,T292,Area8
July_August,4,0,4,T292,Area8
July_August,4,0,4,T292,Area8
July_August,4,0,4,T292,Area8
July_August,4,0,4,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,6,T808,Area8
July_August,4,1,5,T808,Area8
July_August,4,1,5,T808,Area8
July_August,4,1,5,T808,Area8
July_August,4,0,6,T903,Area8
July_August,4,0,6,T808,Area8
July_August,4,0,4,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,2,T244,Area8
July_August,4,0,1,T244,Area8
July_August,4,0,4,T474,Area8
July_August,4,1,3,T474,Area8
July_August,4,0,4,T337,Area8
July_August,4,0,4,T337,Area8
July_August,4,0,4,T337,Area8
July_August,4,0,4,T337,Area8
July_August,4,0,2,T337,Area8
July_August,4,0,2,T230,Area8
July_August,4,0,2,T230,Area8
July_August,4,0,2,T230,Area8
July_August,4,1,1,T230,Area8
July_August,4,0,2,T230,Area8
July_August,4,0,2,T230,Area8
July_August,4,0,2,T230,Area8
July_August,4,0,2,T315,Area8
July_August,4,0,3,T302,Area8
July_August,4,0,3,T302,Area8
July_August,4,0,4,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,1,0,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,1,T903,Area8
July_August,4,0,2,T903,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,2,T468,Area8
July_August,4,1,3,T657,Area8
July_August,4,0,2,T468,Area8
July_August,4,0,2,T468,Area8
July_August,4,0,4,T674,Area8
July_August,4,0,2,T74,Area8
July_August,4,0,2,T74,Area8
July_August,4,0,4,T657,Area8
July_August,4,0,2,T468,Area8
July_August,4,0,2,T468,Area8
July_August,4,0,4,T674,Area8
July_August,4,0,4,T657,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,4,T657,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T657,Area8
July_August,4,0,2,T315,Area8
July_August,4,0,1,T315,Area8
July_August,4,0,1,T315,Area8
July_August,4,0,2,T302,Area8
July_August,4,1,0,T302,Area8
July_August,4,0,1,T302,Area8
July_August,4,0,2,T302,Area8
July_August,4,0,1,T302,Area8
July_August,4,0,1,T302,Area8
July_August,4,0,2,T302,Area8
July_August,4,0,2,T302,Area8
July_August,4,2,0,T302,Area8
July_August,4,0,2,T302,Area8
July_August,4,0,2,T302,Area8
July_August,4,0,2,T302,Area8
July_August,4,0,2,T302,Area8
July_August,4,0,2,T341,Area8
July_August,4,1,1,T341,Area8
July_August,4,0,2,T341,Area8
July_August,4,1,1,T341,Area8
July_August,4,0,2,T341,Area8
July_August,4,0,2,T341,Area8
July_August,4,1,1,T297,Area8
July_August,4,0,2,T297,Area8
July_August,4,0,2,T397,Area8
July_August,4,0,4,T397,Area8
July_August,4,2,0,T397,Area8
July_August,4,0,4,T397,Area8
July_August,4,0,2,T397,Area8
July_August,4,0,4,T397,Area8
July_August,4,0,2,T397,Area8
July_August,4,0,4,T397,Area8
July_August,4,0,2,T397,Area8
July_August,4,0,4,T397,Area8
July_August,4,0,2,T397,Area8
July_August,4,0,4,T397,Area8
July_August,4,0,2,T397,Area8
July_August,4,0,3,T212,Area8
July_August,4,0,2,T397,Area8
July_August,4,0,2,T212,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,1,1,T292,Area8
July_August,4,0,4,T213,Area8
July_August,4,0,4,T213,Area8
July_August,4,0,4,T7,Area8
July_August,4,2,2,T7,Area8
July_August,4,0,4,T7,Area8
July_August,4,0,4,T7,Area8
July_August,4,0,4,T7,Area8
July_August,4,1,3,T7,Area8
July_August,4,0,4,T216,Area8
July_August,4,0,4,T216,Area8
July_August,4,0,4,T216,Area8
July_August,4,1,3,T216,Area8
July_August,4,0,2,T216,Area8
July_August,4,0,4,T216,Area8
July_August,4,0,2,T176,Area8
July_August,4,0,2,T176,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,1,1,T459,Area8
July_August,4,1,1,T62,Area8
July_August,4,1,1,T62,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,1,1,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,1,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,1,1,T468,Area8
July_August,4,1,1,T74,Area8
July_August,4,1,1,T468,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T278,Area8
July_August,4,2,0,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,2,T292,Area8
July_August,4,0,4,T168,Area8
July_August,4,2,2,T168,Area8
July_August,4,1,3,T168,Area8
July_August,4,0,4,T168,Area8
July_August,4,0,1,T168,Area8
July_August,4,0,4,T230,Area8
July_August,4,1,4,T230,Area8
July_August,4,0,5,T230,Area8
July_August,4,0,7,T230,Area8
July_August,4,3,4,T230,Area8
July_August,4,2,5,T230,Area8
July_August,4,0,7,T230,Area8
July_August,4,0,7,T230,Area8
July_August,4,0,7,T230,Area8
July_August,4,0,2,T168,Area8
July_August,4,0,1,T168,Area8
July_August,4,0,2,T168,Area8
July_August,4,0,1,T168,Area8
July_August,4,0,2,T168,Area8
July_August,4,0,1,T168,Area8
July_August,4,0,2,T168,Area8
July_August,4,0,1,T168,Area8
July_August,4,0,2,T428,Area8
July_August,4,0,1,T428,Area8
July_August,4,0,2,T428,Area8
July_August,4,0,1,T428,Area8
July_August,4,0,2,T428,Area8
July_August,4,0,1,T428,Area8
July_August,4,0,2,T423,Area8
July_August,4,0,6,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,0,6,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,2,0,T423,Area8
July_August,4,1,5,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,1,1,T423,Area8
July_August,4,1,5,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,0,2,T423,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,6,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,6,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,6,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T282,Area8
July_August,4,0,2,T468,Area8
July_August,4,0,2,T74,Area8
July_August,4,1,1,T468,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T377,Area8
July_August,4,1,1,T377,Area8
July_August,4,0,2,T377,Area8
July_August,4,1,1,T377,Area8
July_August,4,0,2,T377,Area8
July_August,4,1,1,T377,Area8
July_August,4,0,2,T377,Area8
July_August,4,0,2,T377,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,1,1,T459,Area8
July_August,4,0,2,T62,Area8
July_August,4,0,2,T459,Area8
July_August,4,0,2,T459,Area8
July_August,4,3,3,T468,Area8
July_August,4,2,4,T74,Area8
July_August,4,0,6,T468,Area8
July_August,4,0,6,T278,Area8
July_August,4,2,4,T278,Area8
July_August,4,0,2,T278,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,2,T903,Area8
July_August,4,0,2,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,1,T808,Area8
July_August,4,0,6,T657,Area8
July_August,4,0,4,T657,Area8
July_August,4,2,4,T657,Area8
July_August,4,1,3,T657,Area8
July_August,4,1,5,T674,Area8
July_August,4,0,4,T674,Area8
July_August,4,0,6,T657,Area8
July_August,4,0,4,T657,Area8
July_August,4,0,6,T674,Area8
July_August,4,0,4,T674,Area8
July_August,4,0,6,T657,Area8
July_August,4,0,4,T657,Area8
July_August,4,1,5,T657,Area8
July_August,4,0,4,T657,Area8
July_August,4,0,2,T657,Area8
July_August,4,0,2,T362,Area8
July_August,4,0,2,T362,Area8
July_August,4,0,2,T372,Area8
July_August,4,0,2,T372,Area8
July_August,4,0,2,T372,Area8
July_August,4,1,1,T372,Area8
July_August,4,0,2,T372,Area8
July_August,4,0,6,T362,Area8
July_August,4,0,6,T362,Area8
July_August,4,1,5,T372,Area8
July_August,4,0,6,T372,Area8
July_August,4,0,6,T372,Area8
July_August,4,1,5,T372,Area8
July_August,4,0,4,T372,Area8
July_August,4,1,3,T372,Area8
July_August,4,0,3,T148,Area8
July_August,4,2,1,T28,Area8
July_August,4,0,3,T148,Area8
July_August,4,0,3,T148,Area8
July_August,4,0,3,T148,Area8
July_August,4,0,3,T148,Area8
July_August,4,1,2,T28,Area8
July_August,4,0,3,T28,Area8
July_August,4,0,2,T362,Area8
July_August,4,2,0,T362,Area8
July_August,4,2,0,T372,Area8
July_August,4,0,2,T372,Area8
July_August,4,0,2,T362,Area8
July_August,4,1,1,T362,Area8
July_August,4,0,2,T362,Area8
July_August,4,0,1,T372,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,3,T253,Area8
July_August,5,1,1,T253,Area8
July_August,5,1,2,T253,Area8
July_August,5,0,2,T253,Area8
July_August,5,0,3,T314,Area8
July_August,5,1,1,T314,Area8
July_August,5,0,3,T253,Area8
July_August,5,0,2,T253,Area8
July_August,5,0,3,T253,Area8
July_August,5,0,2,T253,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T426,Area8
July_August,5,0,1,T424,Area8
July_August,5,0,1,T426,Area8
July_August,5,0,1,T426,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,3,T243,Area8
July_August,5,1,1,T243,Area8
July_August,5,0,3,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,1,1,T243,Area8
July_August,5,0,3,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,3,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,3,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,3,T243,Area8
July_August,5,0,1,T243,Area8
July_August,5,0,1,T243,Area8
July_August,5,0,4,T332,Area8
July_August,5,0,4,T332,Area8
July_August,5,0,4,T332,Area8
July_August,5,0,4,T332,Area8
July_August,5,0,4,T332,Area8
July_August,5,0,1,T332,Area8
July_August,5,0,1,T332,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T234,Area8
July_August,5,1,1,T168,Area8
July_August,5,1,1,T168,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,1,T168,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,2,T479,Area8
July_August,5,1,1,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T392,Area8
July_August,5,2,0,T392,Area8
July_August,5,1,1,T392,Area8
July_August,5,0,2,T392,Area8
July_August,5,0,2,T392,Area8
July_August,5,0,2,T392,Area8
July_August,5,0,2,T392,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,3,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,3,T234,Area8
July_August,5,1,1,T234,Area8
July_August,5,0,3,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,3,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T398,Area8
July_August,5,0,3,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,3,T234,Area8
July_August,5,1,0,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T479,Area8
July_August,5,1,1,T479,Area8
July_August,5,2,0,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,2,0,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,3,T424,Area8
July_August,5,0,3,T424,Area8
July_August,5,0,2,T424,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T429,Area8
July_August,5,1,1,T429,Area8
July_August,5,0,2,T343,Area8
July_August,5,0,2,T343,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T343,Area8
July_August,5,0,2,T343,Area8
July_August,5,0,2,T504,Area8
July_August,5,0,1,T504,Area8
July_August,5,0,2,T504,Area8
July_August,5,0,1,T504,Area8
July_August,5,0,2,T502,Area8
July_August,5,1,0,T502,Area8
July_August,5,0,2,T440,Area8
July_August,5,1,0,T440,Area8
July_August,5,0,2,T440,Area8
July_August,5,1,-1,T440,Area8
July_August,5,0,2,T440,Area8
July_August,5,0,1,T440,Area8
July_August,5,0,2,T440,Area8
July_August,5,0,1,T440,Area8
July_August,5,0,1,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,1,1,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,1,1,T362,Area8
July_August,5,1,1,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T243,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,2,0,T362,Area8
July_August,5,2,0,T362,Area8
July_August,5,1,1,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,1,T518,Area8
July_August,5,0,1,T518,Area8
July_August,5,0,1,T204,Area8
July_August,5,0,1,T204,Area8
July_August,5,0,1,T204,Area8
July_August,5,0,3,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,1,2,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,1,1,T234,Area8
July_August,5,0,3,T234,Area8
July_August,5,1,0,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,3,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,2,T398,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,2,T234,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,2,T479,Area8
July_August,5,0,2,T362,Area8
July_August,5,1,1,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T253,Area8
July_August,5,0,2,T253,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T253,Area8
July_August,5,1,1,T253,Area8
July_August,5,0,1,T204,Area8
July_August,5,1,0,T204,Area8
July_August,5,0,1,T518,Area8
July_August,5,0,1,T518,Area8
July_August,5,0,1,T204,Area8
July_August,5,0,1,T204,Area8
July_August,5,0,1,T204,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,1,1,T332,Area8
July_August,5,0,3,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,3,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,3,T168,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,1,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,1,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,3,T152,Area8
July_August,5,1,2,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,3,T152,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,2,0,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,1,1,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T362,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,2,T152,Area8
July_August,5,0,1,T152,Area8
July_August,5,0,2,T504,Area8
July_August,5,0,3,T504,Area8
July_August,5,0,2,T504,Area8
July_August,5,1,2,T504,Area8
July_August,5,1,1,T502,Area8
July_August,5,0,3,T502,Area8
July_August,5,0,2,T440,Area8
July_August,5,0,3,T440,Area8
July_August,5,0,2,T440,Area8
July_August,5,0,3,T440,Area8
July_August,5,0,3,T440,Area8
July_August,5,0,2,T440,Area8
July_August,5,1,2,T440,Area8
July_August,5,0,2,T440,Area8
July_August,5,0,3,T440,Area8
July_August,5,0,2,T314,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T343,Area8
July_August,5,0,2,T429,Area8
July_August,5,0,2,T343,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T426,Area8
July_August,5,0,2,T424,Area8
July_August,5,0,2,T426,Area8
July_August,5,0,2,T426,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,2,0,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,1,1,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T426,Area8
July_August,5,0,2,T426,Area8
July_August,5,0,2,T424,Area8
July_August,5,0,2,T424,Area8
July_August,5,1,1,T426,Area8
July_August,5,0,2,T426,Area8
July_August,5,1,1,T426,Area8
July_August,5,0,2,T426,Area8
July_August,5,0,2,T398,Area8
July_August,5,0,2,T398,Area8
July_August,5,0,4,T398,Area8
July_August,5,0,3,T398,Area8
July_August,5,0,2,T398,Area8
July_August,5,1,3,T398,Area8
July_August,5,1,2,T398,Area8
July_August,5,0,2,T398,Area8
July_August,5,0,3,T398,Area8
July_August,5,1,2,T398,Area8
July_August,5,0,2,T398,Area8
July_August,5,0,3,T398,Area8
July_August,5,0,1,T398,Area8
July_August,5,2,1,T398,Area8
July_August,5,0,2,T398,Area8
July_August,5,0,4,T168,Area8
July_August,5,0,1,T398,Area8
July_August,5,1,2,T218,Area8
July_August,5,0,2,T218,Area8
July_August,5,0,4,T218,Area8
July_August,5,0,1,T218,Area8
July_August,5,0,3,T218,Area8
July_August,5,0,2,T218,Area8
July_August,5,0,2,T168,Area8
July_August,5,0,1,T218,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,1,T332,Area8
July_August,5,0,1,T392,Area8
July_August,5,0,1,T392,Area8
July_August,5,0,1,T392,Area8
July_August,5,0,1,T392,Area8
July_August,5,1,0,T392,Area8
July_August,5,0,1,T392,Area8
July_August,5,0,1,T392,Area8
July_August,5,0,1,T234,Area8
July_August,5,1,0,T234,Area8
July_August,5,0,1,T234,Area8
July_August,5,0,1,T398,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T332,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,5,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,5,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,2,-1,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,1,4,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,5,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,5,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,5,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,0,2,T413,Area8
July_August,5,1,1,T413,Area8
July_August,5,0,5,T413,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T421,Area8
July_August,5,0,2,T426,Area8
July_August,5,0,2,T424,Area8
July_August,5,1,1,T426,Area8
July_August,5,0,1,T426,Area8
July_August,5,0,1,T504,Area8
July_August,5,0,1,T504,Area8
