Scientific_Name,Sample_Day,Sample_Month,Sample_Year,Data_Collector,Transect,Unit,Quadrat,quadrat_size_m,cover_method,cover_value,C1994,C2016,native2016,duration2016,physiognomy2016
Quercus alba,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,5,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,6,5,native,perennial,tree
Quercus velutina,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,6,5,native,perennial,tree
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,5,5,native,perennial,forb
Ranunculus recurvatus,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,5,5,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,5,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,5,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,2,4,4,native,perennial,forb
Ratibida pinnata,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,4,4,native,perennial,forb
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,0,0,non-native,perennial,shrub
Rhamnus cathartica,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,0,0,non-native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,1,1,native,perennial,shrub
Rhus glabra,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,1,1,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,5,2,native,perennial,shrub
Ribes missouriense,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,5,2,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,5,4,native,perennial,shrub
Rosa blanda,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,5,4,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,5,5,native,perennial,shrub
Rosa carolina,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,5,5,native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,0,0,non-native,perennial,shrub
Rosa multiflora,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,0,0,non-native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,3,3,native,perennial,shrub
Rubus allegheniensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,3,3,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,20,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,50,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,3,5,native,perennial,shrub
Rubus flagellaris,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,3,5,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,2,0,native,perennial,shrub
Rubus occidentalis,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,2,0,native,perennial,shrub
