"","respond_id","consent","age18","attempt_us","attempt_ca","gas_cost_new","airfare_cost_new","meal_cost_new","lodging_cost_new","age","gender","gender_other","race","marital_status","marital_status_other","employment_status","date_text","location_attempt","home_zip","minutes_observed","accomodation_location","carpool","carpool_count","overnight","overnight_count","hourly_wage","years_birding","how_many_other_birders_1","how_many_other_birders_2","how_many_other_birders_3","location_attempt_sep","respond_id_count","attempt_lat","attempt_lng","home_lat","home_lng","travel_time_sec","travel_dist_meter","ebird","twitter","donation5","donation25","donation50","donation75","donation100","donation200","highest_education","automobile_operating_cost","opp_cost_time","total_travel_cost","total_travel_cost_time"
"350",13294302685,"I agree, start questionnaire","Yes","Yes","No",30,0,0,0,"65+","Man",NA,"White or Caucasian","Other","Widower","Retired","Jan-02-2022","Georgetown, Maine","01375",25,NA,"Yes",2,"No",0,NA,73,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.47,-72.55,22040,590617,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",4.6754740705946,100.770252355854,34.6754740705946,135.445726426448
"351",13294325335,"I agree, start questionnaire","Yes","Yes","No",300,0,250,400,"55-64","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-22-2022","Boothbay Harbor, Maine","06442",185,"Dover, New Hampshire, USA; Freeport, Maine, USA","No",0,"Yes",3,"35",15,25,"100",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.34,-72.45,16570,456559,"No","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",3.6142369186742,75.7605753873183,953.614236918674,1029.37481230599
"352",13294338697,"I agree, start questionnaire","Yes","Yes","No",100,0,0,0,"65+","Woman",NA,"A race/ethnicity not listed","Other","Divorced, with partner","Retired","Dec-30-2021","Dighton, Massachusetts","02155",90,NA,"Yes",2,"No",0,NA,35,200,"Went to Georgetown, ME in 2022 and saw the eagle again: 250 birders",NA,"Dighton, Massachusetts, USA",1,NA,NA,42.42,-71.11,60143,1783998,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",14.1225809466924,274.9829985226,114.122580946692,389.105579469293
"353",13294341036,"I agree, start questionnaire","Yes","Yes","No",0,0,32,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-16-2022","Boothbay Harbor, Maine","02052",30,NA,"Yes",4,"No",0,"45",15,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.18,-71.31,11940,307401,"Yes","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",2.4334643343738,54.5915069477719,34.4334643343738,89.0249712821457
"354",13294362851,"I agree, start questionnaire","Yes","Yes","No",100,0,30,0,"35-44","Man",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-16-2022","Boothbay Harbor, Maine","01002",60,NA,"Yes",2,"No",0,"30",25,300,"250",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.38,-72.52,14294,372288,"No","No","Yes","Yes","Yes","Yes","No","No","Bachelor's degree or equivalent",2.9471262946944,65.3543551349625,132.947126294694,198.301481429657
"355",13294375513,"I agree, start questionnaire","Yes","Yes","No",0,0,35,0,"65+","Woman",NA,"White or Caucasian","Other","Divorced","Retired","Jan-00-1900","Boothbay Harbor, Maine","01950",NA,NA,"Yes",2,"No",0,NA,6,12,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.81,-70.87,8405,209941,"No","No","Yes","Yes","Yes","No","No","No","Master's degree or equivalent",1.6619462390258,38.4289460549433,36.6619462390258,75.0908922939691
"356",13294398039,"I agree, start questionnaire","Yes","Yes","No",100,0,40,140,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-05-2022","Boothbay Harbor, Maine","01360",30,"Boothbay Harbor, Maine, USA","Yes",2,"Yes",1,NA,30,70,"40",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.67,-72.45,13831,361503,"No","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",2.8617494974614,63.2374482910078,282.861749497461,346.099197788469
"357",13294418846,"I agree, start questionnaire","Yes","Yes","No",70,0,0,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Self-employed","Dec-31-2021","4548","05101",30,NA,"Yes",2,"No",0,"50",30,200,"200",NA,"04548",1,43.82,-69.74,43.17,-72.5,13625,343926,"Yes","No","Yes","No","No","No","No","No","Master's degree or equivalent",2.7226055044188,62.2955847708034,72.7226055044188,135.018190275222
"358",13294432282,"I agree, start questionnaire","Yes","Yes","Yes",120,0,0,150,"55-64","Woman",NA,"Multiracial or Biracial","Single",NA,"Retired","Jan-12-2022","Boothbay Harbor, Maine","18013",60,"Edgecomb, Maine, USA","No",0,"Yes",1,NA,32,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.9,-75.2,25395,708525,"No","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",5.608863723645,116.109825706756,275.608863723645,391.718689430401
"359",13294444799,"I agree, start questionnaire","Yes","Yes","No",40,0,10,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Self-employed","Dec-31-2021","Dighton, Massachusetts","01845",15,NA,"Yes",2,"No",0,"500",50,20,"40",NA,"Dighton, Massachusetts, USA",1,NA,NA,42.67,-71.08,60585,1799786,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Doctoral degree or equivalent",14.2475627616868,277.00389015333,64.2475627616868,341.251452915017
"360",13294448264,"I agree, start questionnaire","Yes","Yes","No",60,0,75,144,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","Boothbay Harbor, Maine","02771",NA,"Boothbay Harbor, Maine, USA","No",0,"Yes",1,NA,50,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.84,-71.32,13388,352016,"No","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",2.7866479976608,61.2119845072672,281.786647997661,342.998632504928
"361",13294456218,"I agree, start questionnaire","Yes","Yes","No",100,0,75,80,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-13-2022","Boothbay Harbor, Maine","01022",5,"Brunswick, Maine, USA","No",0,"Yes",1,"34",65,75,"100",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.2,-72.56,14634,395369,"No","No","Yes","Yes","Yes","Yes","Yes","No","High School",3.1298413486522,66.9088871586009,258.129841348652,325.038728507253
"362",13294463739,"I agree, start questionnaire","Yes","Yes","No",100,0,45,85,"55-64","Man",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-00-1900","Pemaquid Point, Maine","10306",0,"Freeport, Maine, USA","No",0,"Yes",1,"67.08",53,300,NA,NA,"Pemaquid Point, Maine, USA",1,43.840639,-69.5097685,40.57,-74.13,24036,646812,"No","No","Yes","Yes","Yes","Yes","Yes","No","Doctoral degree or equivalent",5.1203279528856,109.896269765213,235.120327952886,345.016597718099
"363",13294469255,"I agree, start questionnaire","Yes","Yes","No",20,0,0,0,"55-64","Woman",NA,"Asian or Pacific Islander","Single",NA,"Employed - full time","Dec-31-2021","Georgetown, Maine","03051",90,NA,"No",0,"No",0,"51",7,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.76,-71.41,17320,470508,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",3.7246607429304,79.1896901453442,23.7246607429304,102.914350888275
"364",13294477739,"I agree, start questionnaire","Yes","Yes","No",45,0,8,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-02-2022","Georgetown, Maine","02045",15,NA,"No",0,"No",NA,NA,9,40,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.31,-70.89,19817,510481,"Yes","No","Yes","Yes","No","No","No","No","Other (please specify)",4.0410971560778,90.606356213065,57.0410971560778,147.647453369143
"365",13294485460,"I agree, start questionnaire","Yes","Yes","No",20,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","Dighton, Massachusetts","02637",240,NA,"Yes",3,"No",0,"12",3,45,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,41.7,-70.272,62041,1842901,"Yes","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",14.5888720442738,283.660944936911,34.5888720442738,318.249816981185
"366",13294488692,"I agree, start questionnaire","Yes","Yes","No",65,450,125,350,"55-64","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900",NA,"43112",NA,"4538","No",0,"Yes",2,NA,38,50,NA,NA,NA,1,NA,NA,39.8,-82.72,32684,981246,"No","No","Yes","Yes","Yes","No","No","No","Master's degree or equivalent",7.7677923762348,149.436249001757,997.767792376235,1147.20404137799
"367",13294496260,"I agree, start questionnaire","Yes","Yes","No",0,0,20,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-02-2022","Georgetown, Maine","04345",20,NA,"Yes",2,"No",0,"24",35,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.2,-69.8,9211,237418,"No","No","Yes","No","No","No","No","No","Master's degree or equivalent",1.8794611446884,42.1141013815684,21.8794611446884,63.9935625262568
"368",13294497015,"I agree, start questionnaire","Yes","Yes","No",10,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Dec-20-2021","Sighting, Massachusetts","02474",35,NA,"No",0,"No",NA,NA,50,NA,NA,NA,"Sighting, Massachusetts, USA",1,NA,NA,42.42,-71.16,59666,1775215,"Yes","No","No","No","No","No","No","No","High School",14.053052489567,272.802081536496,24.053052489567,296.855134026063
"369",13294498368,"I agree, start questionnaire","Yes","Yes","No",25,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Self-employed","Jan-00-1900","Taunton, Massachusetts","02420",NA,NA,"No",0,"No",NA,"80",35,200,NA,NA,"Taunton, Massachusetts, USA",1,NA,NA,42.46,-71.22,59617,1773601,"Yes",NA,"Yes","Yes","No","No","No","No","Master's degree or equivalent",14.0402756559338,272.578046038971,39.0402756559338,311.618321694905
"370",13294500501,"I agree, start questionnaire","Yes","Yes","No",100,0,100,225,"45-54","Man",NA,"I would rather not say","Married",NA,"Employed - full time","Jan-15-2022","Boothbay Harbor, Maine","02451",60,"Boothbay Harbor, Maine, USA","Yes",2,"Yes",1,"75",10,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.4,-71.26,10175,273811,"No","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",2.1675573692318,46.5216568838844,427.167557369232,473.689214253116
"371",13294506938,"I agree, start questionnaire","Yes","Yes","No",30,0,20,0,"55-64","Woman",NA,"White or Caucasian","Other","divorced","Employed - part time","Jan-00-1900","Dighton, Massachusetts","02860",NA,NA,"Yes",2,"No",NA,"14.25",50,0,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,41.88,-71.39,57983,1727291,"No","No","Yes","No","No","No","No","No","Doctoral degree or equivalent",13.6736739424558,265.107148019486,63.6736739424558,328.780821961942
"372",13294529307,"I agree, start questionnaire","Yes","Yes","No",40,0,0,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Dec-31-2021","4548","02474",30,NA,"No",0,"No",0,"69",10,150,NA,NA,"04548",1,43.82,-69.74,42.42,-71.16,9162,245564,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Other (please specify)",1.9439469481432,41.8900658840441,41.9439469481432,83.8340128321873
"373",13294531530,"I agree, start questionnaire","Yes","Yes","No",40,0,60,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-22-2022","Fort William Henry, Maine","O4021",60,NA,"No",2,"No",0,"25",0,300,NA,NA,"Fort William Henry, Maine, USA",1,NA,NA,NA,NA,0,0,"No","No","Yes","No","No","No","No","No","High School",0,0,100,100
"374",13294537599,"I agree, start questionnaire","Yes","Yes","No",200,0,450,109,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-22-2022","Fort William Henry, Maine","01522",360,"Georgetown, Maine, USA","No",0,"Yes",2,"34",2,200,"120",NA,"Fort William Henry, Maine, USA",1,NA,NA,42.39,-71.87,60151,1751267,"No","No","Yes","Yes","Yes","No","No","No","Master's degree or equivalent",13.8634740435646,275.019575746686,772.863474043565,1047.88304979025
"375",13294539306,"I agree, start questionnaire","Yes","Yes","No",0,0,25,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Retired","Dec-21-2021","Georgetown, Maine","01970",25,NA,"Yes",2,"No",0,NA,55,75,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.52,-70.91,16725,454851,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",3.6007159571838,76.469259103977,28.6007159571838,105.069975061161
"376",13294556623,"I agree, start questionnaire","Yes","Yes","No",25,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-01-2022","Five Islands, Maine","01950",60,NA,"Yes",2,"No",0,NA,28,50,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,42.81,-70.87,7333,191621,"Yes","No","Yes","Yes","Yes","Yes","No","No","Doctoral degree or equivalent",1.5169204694098,33.5275980274716,26.5169204694098,60.0445184968815
"377",13294569422,"I agree, start questionnaire","Yes","Yes","No",10,0,10,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Employed - part time","Jan-00-1900","Dighton Rock State Park, Dighton, Massachusetts","02748",NA,NA,"No",0,"No",0,"16",16,200,NA,NA,"Dighton Rock State Park, Dighton, Massachusetts, USA",1,NA,NA,41.56,-70.98,59924,1771024,"Yes","No","No","No","No","No","No","No","Bachelor's degree or equivalent",14.0198754698912,273.981697013257,34.0198754698912,308.001572483148
"378",13294585550,"I agree, start questionnaire","Yes","Yes","No",40,0,15,0,"65+","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-00-1900","Georgetown, Maine","01890",0,NA,"Yes",2,"No",0,NA,10,40,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.45,-71.15,17358,475057,"No",NA,"No","No","No","No","No","No","Doctoral degree or equivalent",3.7606717814666,79.3634319597508,58.7606717814666,138.124103741217
"379",13294589542,"I agree, start questionnaire","Yes","Yes","No",25,0,40,0,"65+","Man",NA,"White or Caucasian","Other","cohabiting","Retired","Dec-31-2021","Georgetown, Maine","01930",30,NA,"Yes",2,"No",0,"0",42,60,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.63,-70.69,17363,473691,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",3.7498581787758,79.3862927248043,68.7498581787758,148.13615090358
"380",13294606008,"I agree, start questionnaire","Yes","Yes","No",200,0,50,0,"25-34","Man",NA,"White or Caucasian","Single",NA,"Student","Jan-13-2022","Boothbay Harbor, Maine","04468",45,NA,"Yes",2,"No",0,"15",12,60,"40 (first time viewed)","400 (last time viewed)","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,45,-68.7,9834,258319,"Yes","No","Yes","Yes","Yes","Yes","No","No","Master's degree or equivalent",2.0449187653622,44.9625527072353,252.044918765362,297.007471472597
"381",13294611550,"I agree, start questionnaire","Yes","Yes","No",0,0,15,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-15-2022","Taunton, Massachusetts","02472",60,NA,"Yes",2,"No",0,"50",50,100,"50",NA,"Taunton, Massachusetts, USA",1,NA,NA,42.37,-71.18,59318,1763586,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Master's degree or equivalent",13.9609943741268,271.210972288772,28.9609943741268,300.171966662899
"382",13294640489,"I agree, start questionnaire","Yes","Yes","No",10,0,5,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-03-2022","Five Islands, Maine","04347",3,NA,"Yes",2,"No",0,NA,50,100,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.29,-69.82,3543,66876,"No","No","No","No","No","No","No","No","Doctoral degree or equivalent",0.5294073891288,16.1991381169142,15.5294073891288,31.728545506043
"383",13294643801,"I agree, start questionnaire","Yes","Yes","No",20,0,40,0,"55-64","Man",NA,"White or Caucasian","Single",NA,"Retired","Dec-31-2021","4548","05070",30,"4043","No",0,"Yes",2,NA,50,50,NA,NA,"04548",1,43.82,-69.74,43.85,-72.35,13328,370314,"Yes","No","Yes","No","No","No","No","No","Master's degree or equivalent",2.9314996096932,60.9376553266251,62.9314996096932,123.869154936318
"384",13294732747,"I agree, start questionnaire","Yes","Yes","No",25,0,25,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-02-2022","Georgetown, Maine","01985",40,NA,"Yes",2,"No",NA,NA,10,50,"6",NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.79,-70.97,15483,425955,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Doctoral degree or equivalent",3.371967887379,70.7906450646861,53.371967887379,124.162612952065
"385",13294751488,"I agree, start questionnaire","Yes","Yes","No",15,0,8,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Retired","Dec-31-2021","Georgetown, Maine","03255",1,"4079","No",0,"Yes",3,NA,43,120,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.32,-72.02,19045,528033,"No","No","No","No","No","No","No","No","Other (please specify)",4.1800432427754,87.0766540888037,27.1800432427754,114.256697331579
"386",13294773850,"I agree, start questionnaire","Yes","Yes","No",20,0,7,0,"25-34","Woman",NA,"White or Caucasian","Single",NA,"Employed - part time","Jan-15-2022","Boothbay Harbor, Maine","04103",45,NA,"No",2,"No",0,"17",10,99,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.69,-70.29,4540,91784,"No","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",0.7265854387792,20.7575746685833,27.7265854387792,48.4841601073625
"387",13294817790,"I agree, start questionnaire","Yes","Yes","No",75,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-15-2022","Boothbay Harbor, Maine","01864",90,NA,"No",0,"No",0,NA,45,40,"100",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.58,-71.08,9606,241364,"No","No","Yes","Yes","Yes","No","No","No","Master's degree or equivalent",1.9106986821832,43.9201018207954,76.9106986821832,120.830800502979
"388",13294822250,"I agree, start questionnaire","Yes","Yes","No",45,0,10,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-01-2022","Five Islands, Maine","05403",15,NA,"Yes",2,"No",0,"50",45,200,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.45,-73.18,16596,482587,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Doctoral degree or equivalent",3.8202811725806,75.8794513655966,58.8202811725806,134.699732538177
"389",13294839403,"I agree, start questionnaire","Yes","Yes","No",10,0,15,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Dec-31-2021","Georgetown, Maine","04021",40,NA,"Yes",4,"No",0,"25",3,100,"75",NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.8,-70.27,11418,298036,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree or equivalent",2.3593286175368,52.2048430761859,27.3593286175368,79.5641716937227
"390",13294862559,"I agree, start questionnaire","Yes","Yes","No",10,0,15,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Dec-21-2021","Dighton, Massachusetts","02035",120,NA,"Yes",2,"No",0,NA,50,250,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,42.06,-71.23,77147,2299362,"No","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",18.2023331700756,352.727888316563,43.2023331700756,395.930221486638
"391",13294872074,"I agree, start questionnaire","Yes","Yes","No",6,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Dec-20-2021","Berkley, Massachusetts","03468",75,NA,"Yes",3,"No",NA,NA,35,200,NA,NA,"Berkley, Massachusetts, USA",1,NA,NA,NA,NA,0,0,"Yes","No","Yes","No","No","No","No","No","Doctoral degree or equivalent",0,0,6,6
"392",13294872682,"I agree, start questionnaire","Yes","Yes","No",0,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Dec-31-2021","Georgetown, Maine","02493",55,"Portland, Maine, USA","Yes",2,"No",0,NA,45,75,"75","80","Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.36,-71.3,17793,492684,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Doctoral degree or equivalent",3.9002115871992,81.3523185194058,3.9002115871992,85.252530106605
"393",13294886650,"I agree, start questionnaire","Yes","Yes","No",20,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-01-2022","Georgetown, Maine","02145",45,NA,"No",2,"No",0,"0",40,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.39,-71.09,17339,479493,"No","No","Yes","Yes","Yes","No","No","No","Master's degree or equivalent",3.7957882833234,79.2765610525475,23.7957882833234,103.072349335871
"394",13294920353,"I agree, start questionnaire","Yes","Yes","No",20,0,90,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-22-2022","Bristol, Maine","04530",180,NA,"Yes",2,"No",0,"350",2,250,NA,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,43.9,-69.8,2716,64347,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.5093871832686,12.4179675770644,110.509387183269,122.927354760333
"395",13294951989,"I agree, start questionnaire","Yes","Yes","No",10,0,5,0,"35-44","Man",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-01-2022","4548","02140",70,NA,"Yes",2,"No",0,"75",11,100,NA,NA,"04548",1,43.82,-69.74,42.39,-71.13,9373,245394,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Bachelor's degree or equivalent",1.9426011849972,42.854790169302,16.9426011849972,59.7973913542992
"396",13294986443,"I agree, start questionnaire","Yes","Yes","No",200,0,300,150,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Self-employed","Jan-08-2022","Boothbay Harbor, Maine","14482",300,"Boothbay Harbor, Maine, USA","Yes",2,"Yes",1,NA,5,20,"15","20","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43,-78,31319,908007,"No","No","Yes","Yes","Yes","Yes","Yes","No","Other (please specify)",7.1880138641766,143.19526014215,657.188013864177,800.383274006326
"397",13295039068,"I agree, start questionnaire","Yes","Yes","No",15,0,75,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","Georgetown, Maine","01984",120,NA,"Yes",2,"No",0,NA,60,75,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.6,-70.87,16588,448604,"No","No","Yes","Yes","Yes","No","No","No","Doctoral degree or equivalent",3.5512631196952,75.8428741415109,93.5512631196952,169.394137261206
"398",13295063533,"I agree, start questionnaire","Yes","Yes","No",0,0,40,0,"65+","Woman",NA,"White or Caucasian","Other","Widow","Retired","Dec-20-2021","Berkley, Massachusetts","03801",130,NA,"Yes",2,"No",0,NA,37,100,"80",NA,"Berkley, Massachusetts, USA",1,NA,NA,43.07,-70.8,62092,1850169,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",14.6464073768922,283.894124740457,54.6464073768922,338.540532117349
"399",13295080840,"I agree, start questionnaire","Yes","Yes","No",30,0,10,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Dec-31-2021","Georgetown, Maine","04107",60,NA,"Yes",2,"No",0,"0",0,150,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.59,-70.24,12411,314929,"Yes","No","Yes","Yes","Yes","Yes","No","No","Doctoral degree or equivalent",2.4930578929802,56.7449910158122,42.4930578929802,99.2380489087924
"400",13295085171,"I agree, start questionnaire","Yes","Yes","No",10,0,0,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","December & January","4538","04538",15,NA,"No",0,"No",0,"38",NA,NA,NA,NA,"04538",1,43.85,-69.63,43.85,-69.63,0,0,"No","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",0,0,10,10
"401",13295112839,"I agree, start questionnaire","Yes","Yes","No",60,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","Boothbay Harbor, Maine","03455",NA,NA,"Yes",2,"No",0,NA,50,50,"30","40","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.9,-72.19,13253,326155,"No","No","Yes","No","No","No","No","No","Doctoral degree or equivalent",2.581925758139,60.5947438508226,62.581925758139,123.176669608962
"402",13295149896,"I agree, start questionnaire","Yes","Yes","No",30,0,15,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Dec-31-2021","Five Islands, Maine","04107",45,NA,"No",2,"No",0,"0",15,100,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,43.59,-70.24,4209,84750,"No","No","Yes","Yes","Yes","No","No","No","Doctoral degree or equivalent",0.67090250955,19.2441920220412,45.67090250955,64.9150945315912
"403",13295181160,"I agree, start questionnaire","Yes","Yes","No",90,438,250,165,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Employed - part time","Jan-23-2022","Boothbay Harbor, Maine","21234",240,"02332; 04011","Yes",2,"Yes",3,"45",4,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.39,-76.53,31097,885390,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",7.008971951982,142.180242173774,950.008971951982,1092.18921412576
"404",13295194479,"I agree, start questionnaire","Yes","Yes","No",100,0,50,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-01-2022","02715; 04548","01730",10,NA,"Yes",5,"No",0,"72",50,20,"150",NA,"02715",2,41.82,-71.15,42.5,-71.28,4004,96293,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Bachelor's degree or equivalent",0.7622798271634,18.3069006548475,314.812791199261,606.264684866406
"405",13295194479,"I agree, start questionnaire","Yes","Yes","No",100,0,50,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-01-2022","02715; 04548","01730",10,NA,"Yes",5,"No",0,"72",50,20,"150",NA,"04548",2,NA,NA,42.5,-71.28,59741,1774894,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Bachelor's degree or equivalent",14.0505113720972,273.144993012298,314.812791199261,606.264684866406
"406",13295208993,"I agree, start questionnaire","Yes","Yes","No",0,0,0,0,"45-54","Man",NA,"White or Caucasian","Single",NA,"Employed - full time","Dec-20-2021","Dighton, Massachusetts","01902",60,NA,"No",0,"No",0,NA,3,150,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,42.47,-70.94,60955,1801975,"Yes","No","No","No","No","No","No","No","Bachelor's degree or equivalent",14.264891441255,278.69558676729,14.264891441255,292.960478208545
"407",13295211383,"I agree, start questionnaire","Yes","Yes","No",100,1200,400,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-21-2022","Fort William Henry, Maine","77024",60,"Boothbay Harbor, Maine, USA","Yes",3,"Yes",2,NA,30,100,NA,NA,"Fort William Henry, Maine, USA",1,NA,NA,29.77,-95.5,44026,1322932,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",10.4726654721416,201.29360844913,1710.47266547214,1911.76627392127
