No;country;study_area;Gender;Owning_garden;agricultre;common_green;Kleingarden;Visit_agriculture;Visit_opengreen;Visit_forest;Visit_water;Length_agriculture;Length_opengreen;Length_forest;Length_water;distance;transport;F6_1;F6_2;F6_3;F6_4;F6_5;F6_6;F6_7;F6_8;F6_9;F6_10;F6_11;Wolfs;Bees;herbs;trees;F8_1;F8_2;F8_3;F8_4;F8_5;F8_6;F8_7;F8_8;F8_9;F8_10;F8_11;F8_12;firewood;decoration;water;fruits_vegetables;regionality_food;Regionality_clothes;F15_1;F15_2;F15_3;F15_4;F15_5;F15_6;F15_7;F15_8;F15_9;F15_10;F15_11;F15_12;F15_13;pics_rape;pics_mosaic;pics_forest;pics_lux;pics_city;pics_mine;organisation;passive_active;birthyr;since_here;prior_region;since;kids;migration_background;where;nationality;highest_school;highest_vocation;work_nature
236;1;2;1;1;1;1;999;1;2;0;0;3;2;999;999;2;1;1;6;6;6;6;6;6;4;2;6;6;1;4;4;4;1;1;6;6;6;1;6;6;888;6;6;999;4;1;4;1;3;3;1;6;6;6;5;6;6;6;6;888;6;6;6;6;6;6;6;3;2;2;999;1983;1999;2;999;1;1; ;Roman;6; ;2
237;1;2;2;0;1;1;999;2;2;0;4;2;4;999;2;3;1;6;6;6;6;6;6;6;6;4;6;6;1;4;4;4;1;1;888;1;6;6;1;6;6;6;6;999;4;1;4;1;3;3;1;6;6;6;6;6;6;6;6;888;888;6;6;6;4;6;6;3;3;2;999;1975;1;999;999;2;2;     999;Roman;5; ;1
238;1;2;2;1;1;1;999;3;3;1;0;3;1;4;999;3;3;1;6;6;6;6;6;6;6;3;6;6;1;4;4;4;2;2;6;2;6;2;6;6;6;6;6;999;4;1;3;1;3;3;2;6;6;6;2;6;6;6;6;3;6;6;6;6;6;6;6;4;3;2;999;1975;1;999;999;2;2;     999;Roman;5; ;2
239;1;2;1;1;1;1;999;4;4;3;0;2;1;3;999;3;3;1;6;6;6;6;6;6;6;6;6;6;2;4;4;4;1;1;6;1;6;1;6;6;6;6;6;999;4;4;4;1;3;2;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;4;3;2;999;1950;2002;2;999;2;1;     999;Roman;8; ;2
240;1;2;1;1;1;1;999;3;4;2;1;3;1;3;1;3;1;3;6;6;6;3;6;4;6;5;6;6;1;1;1;4;3;888;6;6;6;2;6;6;1;6;6;999;4;1;4;1;3;2;1;4;6;6;1;6;6;6;4;3;6;6;4;6;4;6;6;2;2;1;999;1986;1;999;999;1;1;     999;Roman;6; ;2
241;1;2;2;1;1;1;999;2;2;1;0;3;1;3;999;2;1;1;6;6;6;6;6;6;6;4;6;6;1;4;1;4;1;1;6;1;6;4;6;6;6;6;6;999;4;0;3;1;3;3;1;6;6;6;6;6;6;6;6;888;6;6;6;6;6;6;6;3;2;2;999;999;1;999;999;2;1;     999;Roman;5; ;1
242;1;2;2;1;1;0;999;2;2;1;0;2;2;3;999;3;3;1;6;6;4;4;6;6;6;4;6;6;4;4;4;4;2;2;6;2;6;2;6;6;6;6;6;999;4;0;4;1;3;3;1;4;6;6;1;6;6;6;6;1;6;6;6;6;5;6;6;2;1;2;999;1969;1;999;999;2;1;     999;Roman;3; ;2
243;1;2;2;1;1;0;999;2;1;1;1;2;2;3;3;2;3;1;6;6;4;6;6;6;6;2;6;6;3;4;4;4;6;3;6;3;6;3;6;6;6;6;6;999;4;1;4;1;3;3;1;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;1;2;2;999;1977;1;999;999;2;1;     999;Roman;6; ;2
244;1;2;2;1;1;0;999;1;0;2;0;2;999;2;999;2;1;1;6;6;6;6;6;6;6;6;6;6;3;4;4;4;3;1;6;3;6;2;6;6;4;6;6;999;3;3;4;1;3;2;1;6;6;6;1;6;6;6;6;2;6;6;6;6;6;6;6;2;5;2;999;1940;1;999;999;2;1;     999;Roman;4; ;2
245;1;2;2;1;1;1;999;3;0;2;0;4;999;3;999;2;1;1;6;6;6;6;6;6;6;4;6;6;4;4;4;4;3;1;6;1;6;1;6;6;4;6;6;999;3;1;4;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;1972;1;999;999;1;1;     999;Roma;5; ;2
246;1;2;1;1;1;0;999;3;0;2;0;3;999;3;999;2;1;1;6;6;6;5;6;6;6;5;6;6;4;4;4;4;4;1;5;2;5;5;6;6;4;5;6;999;3;2;4;1;3;3;1;6;6;6;4;6;6;6;6;888;6;6;6;6;6;6;6;1;1;2;999;1974;1;999;999;1;1;     999;Roma;3; ;2
247;1;2;1;1;1;0;999;0;0;0;0;999;999;999;999;999;999;6;6;6;6;6;6;6;6;6;6;6;4;4;4;4;6;2;6;1;6;1;6;6;6;6;6;999;3;1;4;1;3;3;1;6;6;6;4;6;6;6;6;1;6;6;6;6;6;6;6;2;3;2;999;1935;1;999;999;2;1;     999;Roma;3; ;2
248;1;2;1;1;1;0;999;3;0;1;0;4;999;3;999;2;4;1;6;6;6;6;6;6;5;6;6;6;1;3;4;4;6;1;6;3;6;1;6;6;6;6;6;999;3;1;4;1;3;3;1;6;6;6;1;6;6;6;6;888;6;6;6;6;6;6;6;3;2;2;999;1980;1;999;2;2;1;     999;Roma;4; ;2
249;1;2;1;1;1;0;999;0;999;0;0;999;999;999;999;999;999;4;4;4;4;6;6;6;4;4;6;6;4;4;4;4;6;1;6;1;6;1;6;6;6;6;6;999;4;0;4;1;3;3;1;6;6;6;6;6;6;6;6;3;6;6;6;6;6;6;6;3;3;2;999;1936;1;999;999;2;1;     999;Roma;3; ;2
250;1;2;2;1;1;1;999;2;3;2;1;3;1;4;4;2;4;1;6;6;6;6;6;5;6;3;6;6;3;4;4;4;6;1;6;2;6;1;6;6;3;6;6;999;4;1;4;1;3;2;1;6;5;5;1;6;6;6;6;4;6;6;6;5;5;6;6;1;1;1;999;1987;1;999;999;2;2;     999;Roman;5; ;2
251;1;2;2;1;1;1;999;3;0;1;0;3;999;3;999;2;1;1;6;6;6;6;6;6;6;6;6;6;4;4;4;4;3;1;6;1;6;1;6;6;5;6;6;999;3;2;4;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;1963;1985;999;999;2;2; ;Roman;999; ;2
252;1;2;2;1;1;1;999;2;1;1;999;2;1;2;999;2;1;3;6;6;6;6;6;6;6;2;6;6;1;4;4;4;1;1;6;1;6;1;6;6;6;6;6;999;3;1;3;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;2;2;999;1974;1;999;999;2;1;     999;Roman;6; ;2
253;1;2;1;1;1;1;999;1;0;1;0;3;999;3;999;2;999;1;6;6;6;6;6;6;6;6;6;6;4;4;4;4;4;1;6;1;6;1;6;6;4;6;6;999;4;3;4;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;3;2;2;999;1970;1;999;999;2;999;     999;Roman;6; ;2
254;1;2;2;1;1;1;999;3;0;2;0;3;999;3;999;2;4;1;6;6;6;6;6;6;6;6;6;6;1;1;1;4;3;1;6;1;6;1;6;6;6;6;6;999;3;0;4;1;3;0;1;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;2;3;2;999;1969;1;999;999;2;1;     999;Roman;5; ;2
255;1;2;1;1;1;0;999;0;0;0;0;999;999;999;999;999;999;3;6;6;5;6;6;6;6;6;6;6;4;4;4;4;4;1;6;4;6;2;6;6;4;6;6;999;3;4;4;1;3;2;1;6;6;6;4;6;6;6;6;1;5;6;6;6;6;6;6;3;5;2;999;1949;1;999;999;2;1;     999;Roman;4; ;2
256;1;2;1;1;1;1;999;1;2;1;0;2;2;3;999;2;1;1;6;6;6;6;6;6;6;6;6;6;3;3;3;3;3;1;6;1;6;1;6;6;4;6;6;999;3;2;4;1;3;3;1;6;6;6;1;6;6;6;999;888;6;6;6;999;999;999;999;999;999;2;999;1991;1;999;999;2;2;     999;Roman;6; ;2
257;1;2;1;1;1;0;999;3;0;1;1;4;999;3;3;1;1;1;6;6;5;6;6;6;6;6;6;6;4;4;4;4;6;1;6;1;6;4;6;6;5;6;6;999;4;1;4;1;3;0;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;6;3;4;2;999;1969;1;999;999;2;1;     999;roman;4; ;2
258;1;2;1;1;1;1;999;3;1;2;1;4;1;3;3;2;1;1;6;6;4;6;6;6;6;6;6;6;3;4;4;4;6;2;6;1;6;4;6;6;4;6;6;999;4;1;4;1;3;1;1;6;6;6;6;6;6;6;6;1;6;6;6;6;6;6;6;2;4;2;999;1991;1;999;999;2;2;     999;Roman;4; ;2
259;1;2;2;1;0;0;999;0;0;1;0;999;999;3;999;3;1;6;6;6;6;6;6;6;6;6;6;6;1;999;1;1;6;888;999;6;6;6;6;6;6;6;6;999;4;0;4;1;3;3;1;5;3;5;1;6;6;6;6;888;6;6;6;6;6;6;6;4;3;2;999;1979;1;999;999;2;1;     999;Roman;3; ;2
260;1;2;2;1;1;0;999;2;999;1;1;3;999;4;3;3;999;1;5;5;5;5;5;5;5;1;5;5;1;3;3;3;2;2;5;2;5;2;6;6;5;5;5;999;4;0;4;1;3;3;2;5;5;2;5;5;5;5;5;2;5;5;5;5;6;6;6;3;1;2;999;1978;1;999;999;2;1;     999;Roman;5; ;2
261;1;2;1;1;1;0;999;0;0;1;0;999;999;3;999;2;3;4;5;5;2;4;2;5;3;2;4;6;1;3;3;3;1;2;6;1;6;2;5;5;1;5;6;999;4;1;4;1;2;1;2;5;5;5;4;5;5;5;4;4;4;5;6;5;4;6;6;2;2;2;999;1982;2013;2;999;1;2; ;Roman;9; ;2
262;1;2;1;1;1;0;999;2;0;1;1;3;999;3;3;3;4;2;6;5;4;5;6;6;5;5;5;6;1;3;3;3;2;2;6;2;6;2;6;6;6;6;6;999;4;1;4;1;3;3;1;5;5;5;1;5;5;5;5;2;5;5;5;6;6;6;6;2;1;2;999;1978;1;999;999;2;1;     999;Roman;5; ;2
263;1;2;1;1;1;1;999;2;4;3;2;1;3;4;4;3;3;1;6;4;1;6;6;6;6;6;6;6;1;4;1;1;1;1;6;1;6;1;5;6;5;6;6;999;2;0;3;1;3;1;1;4;4;6;1;6;6;4;4;1;2;6;3;3;5;6;6;2;3;2;99;1998;1;999;999;2;1;     999;Roman;1; ;2
264;1;2;2;1;1;0;999;2;0;1;0;4;999;4;999;3;3;4;5;4;2;5;5;5;3;3;6;6;3;4;3;1;1;5;5;1;6;1;6;6;5;5;5;999;3;0;4;2;3;3;2;5;5;5;2;5;5;5;5;888;5;5;6;4;5;6;6;4;2;2;999;1960;1;999;999;2;1;     999;Roman;5; ;2
265;1;2;1;1;0;0;999;0;0;1;1;999;999;3;2;2;4;5;5;888;5;5;5;5;2;2;5;5;1;1;1;2;5;888;888;2;5;5;5;5;5;5;5;999;4;0;4;1;1;1;2;888;5;5;2;5;5;5;888;888;5;5;5;6;6;6;6;4;2;2;999;1987;1;999;999;1;1;     999;Roma;3; ;2
266;1;2;1;1;1;0;999;3;0;1;0;4;999;2;999;2;3;1;6;6;6;6;6;6;6;5;6;6;1;999;4;4;3;1;6;1;6;1;6;6;1;6;6;999;3;0;4;1;3;1;1;6;6;6;1;6;6;999;3;3;5;6;6;6;6;6;4;3;2;2;999;1959;1981;1;1959;2;1;     999;Roman;6; ;2
267;1;2;2;1;1;0;999;2;999;1;1;3;999;3;3;3;4;1;6;6;5;6;6;6;4;2;6;6;1;4;3;3;1;1;6;1;6;1;6;6;5;6;6;999;4;1;4;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;5;6;6;6;3;1;2;999;1950;1;999;999;2;1;     999;Roman;5; ;2
268;1;2;2;1;1;0;999;3;999;1;1;3;999;4;3;3;4;1;6;5;6;6;6;6;5;5;6;6;1;4;3;3;2;2;5;4;5;2;5;5;5;5;5;999;4;0;4;1;3;3;2;5;5;2;2;5;5;5;5;3;5;5;5;6;6;6;6;4;2;2;999;1960;1;999;999;2;1;     999;Roman;5; ;2
269;1;2;2;1;1;0;999;2;0;1;0;1;999;3;999;2;1;4;5;6;2;5;3;6;4;3;5;6;1;4;4;4;1;3;5;2;6;1;6;6;5;6;6;999;4;1;4;1;1;1;1;6;4;5;1;6;6;6;6;1;5;4;6;4;3;5;6;2;2;2;999;1977;2013;2;999;1;2; ;Roman;10; ;2
270;1;2;2;1;1;0;999;4;0;2;4;1;999;1;1;2;3;1;6;6;6;6;6;6;2;6;6;6;1;4;1;2;999;1;6;1;6;2;5;6;5;5;5;999;4;1;4;1;3;2;2;5;5;5;1;6;5;5;5;2;4;5;6;5;999;999;999;999;1;2;999;1985;1;999;999;2;2;     999;Roman;6; ;2
271;1;2;2;1;1;0;999;3;0;3;2;3;999;3;3;2;1;2;6;5;5;6;6;5;5;5;6;6;1;4;3;3;3;3;6;1;6;1;6;6;5;6;5;999;4;1;4;2;3;3;1;6;5;6;1;6;6;5;6;1;6;5;6;6;6;6;6;4;1;2;999;1949;1968;2;999;2;2; ;Roman;5; ;2
272;1;2;2;1;1;1;999;3;0;1;0;4;999;3;999;3;3;5;4;4;6;6;6;5;5;3;6;6;1;4;1;2;1;3;5;1;6;1;5;5;5;6;6;999;4;0;4;1;3;3;1;5;5;4;1;6;5;5;4;2;999;5;5;6;6;6;6;5;1;2;999;1950;2002;1;1950;2;1;     999;Roman;5; ;2
273;1;2;1;1;0;0;999;0;0;1;0;999;999;3;999;2;1;1;5;5;5;5;5;5;5;4;5;6;1;4;4;4;1;6;6;1;6;1;6;6;5;6;6;999;999;999;999;1;3;1;1;6;6;6;3;6;6;6;6;888;6;6;6;6;6;6;6;4;1;2;999;2000;1;999;999;2;1;     999;Roma;1; ;2
274;1;2;2;1;1;0;999;2;0;0;0;4;999;999;999;2;1;1;6;6;3;6;6;6;6;1;2;6;1;4;4;1;6;1;6;999;1;1;6;6;1;1;6;999;3;0;4;1;3;2;1;6;5;6;999;5;5;5;5;999;6;6;6;6;6;6;6;6;2;2;999;1946;1997;2;999;2;2;     999;Roman;9; ;1
275;1;2;2;1;1;0;999;2;0;1;1;3;4;4;2;3;1;2;5;4;5;5;6;6;5;2;5;5;1;1;1;2;5;999;5;2;5;5;5;5;5;5;5;999;4;4;4;0;1;2;2;2;5;5;5;2;5;5;5;5;5;5;5;6;6;6;6;5;2;2;999;1977;1997;1;1977;1;1;     999;Roma;4; ;2
276;1;2;1;1;1;1;999;2;2;0;0;1;1;999;999;1;2;5;2;2;5;3;6;5;1;1;5;6;1;4;1;1;5;5;5;2;6;3;5;5;5;5;5;999;3;0;4;1;3;3;2;5;5;4;3;4;5;5;5;5;5;5;5;6;6;6;6;3;2;2;999;1948;1;999;999;2;1;     999;Roman;7; ;2
277;1;2;1;1;1;1;999;2;3;2;0;2;3;2;999;2;1;1;6;6;6;6;6;6;6;4;6;6;1;4;4;4;4;1;6;4;6;5;6;6;1;5;6;999;4;1;4;1;3;1;1;999;6;6;5;6;6;6;2;1;3;6;6;6;6;6;6;2;2;2;999;999;1;999;999;2;2;     999;Roma;1; ;2
278;1;2;2;1;1;1;999;3;3;3;3;4;1;3;4;2;999;1;6;6;6;6;6;6;6;6;6;6;4;4;1;4;6;1;6;1;6;1;6;6;1;6;6;999;3;3;4;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;6;3;2;999;1945;1;999;99;2;1;     999;Roman;7; ;2
279;1;2;1;1;1;1;999;1;2;1;0;2;2;3;999;2;1;1;6;6;4;6;6;6;6;1;6;6;1;4;1;1;1;1;6;1;6;1;6;6;6;6;6;999;3;1;4;1;3;3;5;5;6;6;4;6;6;6;6;888;6;6;6;5;6;6;6;2;1;2;999;2000;1;999;999;2;2;     999;Roman;1; ;2
280;1;2;2;1;1;0;999;3;0;1;0;4;999;3;999;2;4;1;6;6;6;6;6;6;4;999;2;6;1;3;2;3;1;3;6;2;6;2;6;6;888;6;6;999;4;0;4;1;3;3;1;6;5;5;5;6;6;6;6;888;999;6;6;6;5;6;6;2;4;2;999;1933;1;999;999;2;1;     999;Roman;3; ;2
281;1;2;2;1;1;1;999;3;0;1;0;4;999;3;999;3;4;1;5;5;6;6;6;5;4;1;6;6;1;4;1;3;3;2;6;2;6;2;2;6;4;6;6;999;4;0;4;1;3;3;1;6;5;5;1;6;6;6;6;999;999;2;6;4;6;6;6;4;3;2;999;1960;1;999;999;2;1;     999;Roman;5; ;2
282;1;2;1;1;0;1;999;999;2;1;0;999;2;3;999;2;1;1;5;5;4;5;5;5;5;1;5;5;1;3;1;1;888;1;5;1;5;5;5;5;5;5;5;999;4;1;4;1;3;0;1;5;5;5;5;5;5;5;4;888;5;5;5;6;6;6;6;3;2;999;999;1998;1;999;999;2;1;     999;Roma;4; ;2
283;1;2;2;1;1;0;999;3;0;1;0;3;999;3;999;2;4;1;6;1;6;6;6;6;6;4;6;6;3;4;4;4;4;1;6;1;6;1;1;6;1;6;6;999;4;2;4;999;3;2;1;5;6;6;1;6;6;6;6;1;999;4;6;2;5;6;6;2;3;2;999;1947;1;999;999;2;1;     999;Roman;6; ;2
284;1;2;1;1;1;0;999;3;0;1;0;3;999;3;999;2;2;1;6;6;6;6;6;6;6;2;6;6;3;4;4;4;4;1;6;1;6;1;1;6;1;6;6;999;4;3;4;1;3;2;1;5;6;6;1;6;6;6;6;1;999;4;6;2;5;6;6;1;2;2;999;1952;1;999;999;2;1;     999;Roman;6; ;2
285;1;2;2;1;1;0;999;2;0;1;1;3;999;4;3;3;3;1;6;6;6;6;6;6;6;4;6;6;1;1;1;3;1;1;6;1;6;1;6;6;6;6;6;999;3;0;4;1;3;2;1;6;6;6;2;6;6;6;6;2;6;6;6;6;6;6;6;4;2;2;999;1967;1;999;999;2;1;     999;Roman;5; ;2
286;1;2;2;1;1;0;999;2;0;1;1;2;999;3;2;3;1;2;5;5;5;3;6;5;4;3;5;6;1;4;2;3;2;2;5;2;6;2;6;6;6;6;6;999;3;1;4;1;3;3;1;5;5;5;2;5;5;5;5;2;5;5;5;6;6;6;6;2;1;2;999;1957;1;999;999;2;1;     999;Roman;5; ;2
287;1;2;1;1;0;1;999;0;3;1;0;999;2;3;999;2;1;5;5;5;2;5;5;5;5;1;4;6;1;4;1;4;2;2;6;2;6;2;6;6;6;6;6;999;4;0;4;1;3;3;2;5;5;5;4;5;5;5;5;888;5;5;5;6;6;6;6;3;2;2;999;1992;1;999;999;1;1;     999;Roma;3; ;2
288;1;2;1;1;1;0;999;3;0;2;0;2;999;2;999;2;1;1;6;6;6;6;6;6;6;6;6;6;3;4;4;3;1;1;6;1;6;1;6;6;1;6;6;999;4;2;4;1;3;3;1;6;6;5;1;6;6;6;6;2;6;6;6;4;6;6;6;1;4;2;999;1962;1;999;999;2;1;     999;Roman;7; ;2
289;1;2;1;1;1;0;999;2;0;1;0;4;999;4;999;3;1;1;6;6;6;6;1;6;5;6;6;6;4;4;4;4;1;1;6;1;6;1;6;6;1;5;6;999;4;0;4;2;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;5;2;999;1967;999;999;999;2;2; ;Roman;5; ;1
290;1;2;2;1;1;1;999;4;3;4;0;3;1;4;999;2;3;1;6;6;6;6;6;6;6;6;6;6;4;4;2;4;3;2;6;6;6;2;6;6;1;6;6;999;4;3;4;1;3;3;1;5;4;6;1;6;6;6;6;1;1;5;6;1;2;6;6;2;1;1;1;1969;1;999;999;2;2; ;Roman;6; ;2
291;1;2;2;1;1;1;999;3;1;1;0;2;1;4;999;2;3;1;6;6;6;6;6;6;6;2;6;6;1;4;4;4;3;1;6;1;6;1;6;6;5;6;6;999;3;1;4;1;3;2;1;6;4;6;2;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;1999;1;999;999;1;1;     999;Roman;1; ;2
292;1;2;1;1;1;0;999;1;0;1;0;2;999;3;999;2;3;4;5;5;4;4;4;5;4;4;4;5;3;3;3;3;4;2;5;1;6;1;6;6;1;5;5;999;4;1;3;1;3;2;1;5;5;5;3;5;6;6;5;2;4;5;5;6;5;6;6;2;3;2;999;1963;1988;2;999;1;2; ;Roman;8; ;2
293;1;2;2;1;1;1;999;3;3;2;1;2;2;2;2;3;3;1;6;6;6;6;6;6;6;6;6;6;1;4;2;3;1;1;6;1;6;1;6;6;1;6;6;999;4;3;4;1;3;3;1;6;6;6;1;6;6;6;6;1;4;6;6;6;6;6;6;3;3;1;1;1973;1;999;999;2;1;     999;Magyar;9; ;1
294;1;2;2;1;0;1;999;0;1;4;0;999;2;4;999;4;3;1;6;6;6;6;6;6;6;6;6;6;1;4;4;4;1;1;6;1;6;1;6;6;5;6;6;999;4;1;4;1;3;3;1;6;6;6;1;6;6;6;6;1;999;6;6;6;6;6;6;4;5;2;999;1990;1;999;999;2;2; ;Roman;5; ;2
295;1;2;1;1;1;1;999;4;0;1;1;4;999;3;2;3;1;3;6;6;6;6;6;6;4;2;6;6;1;1;1;1;1;1;6;2;6;1;6;6;888;6;6;999;4;0;4;1;3;2;1;4;5;6;4;6;6;6;888;2;6;6;6;6;6;6;6;4;1;2;999;1968;1994;2;999;2;2; ;Roman;5; ;2
296;1;2;2;1;1;1;999;3;3;1;0;3;1;4;999;2;1;1;6;6;6;6;6;6;4;4;6;6;1;4;4;4;2;1;6;1;6;1;6;6;5;6;6;999;4;0;4;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;4;2;2;999;1964;1;999;999;2;2; ;Roman;5; ;2
297;1;2;1;1;1;0;999;4;0;2;0;4;999;2;999;2;3;1;6;6;6;6;6;6;6;5;6;6;1;4;4;4;1;1;6;6;6;1;6;6;1;6;6;999;4;0;4;1;3;1;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;2;2;999;1977;1;999;999;2;1;     999;Roman;6; ;2
298;1;2;2;0;1;1;999;3;0;1;0;2;999;4;999;3;3;1;6;6;6;6;6;6;6;4;6;6;1;4;1;3;2;6;6;1;6;1;6;6;6;6;6;999;3;1;4;1;3;2;1;4;6;6;1;6;6;6;999;4;6;6;6;6;6;6;6;3;5;2;999;1972;1;999;999;2;1;     999;Roman;5; ;2
299;1;2;2;1;1;0;999;3;0;2;0;4;999;3;999;2;3;1;6;6;6;6;6;6;5;1;2;6;1;4;1;3;1;1;6;6;6;1;6;6;6;6;6;999;4;2;4;2;3;3;1;5;6;6;1;6;6;6;2;1;3;888;6;6;6;6;6;1;3;2;999;1980;999;999;999;1;1;     999;Roma;4; ;2
300;1;2;2;1;1;1;999;3;0;1;0;4;999;4;999;2;4;1;6;6;6;6;6;6;4;1;6;6;1;2;4;4;1;1;6;1;6;1;6;6;6;6;6;999;4;0;4;1;3;3;1;6;6;6;5;6;6;6;4;1;6;888;6;5;4;6;6;1;4;2;999;1970;1;999;999;2;1;     999;Roman;6; ;2
301;1;2;2;1;1;0;999;2;0;4;0;3;999;3;999;4;4;1;6;6;6;6;6;6;5;6;6;6;4;4;3;3;4;1;6;2;6;1;6;6;4;6;6;999;4;1;4;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;1;1;999;1954;1;999;999;2;1;     999;Roman;5; ;1
302;1;2;2;1;1;1;999;4;1;1;0;4;1;4;999;2;3;1;6;6;6;6;6;6;4;5;6;6;2;4;4;4;2;2;6;1;6;2;6;6;4;6;6;999;3;1;4;1;3;3;1;6;4;6;1;6;6;6;5;1;6;6;6;4;4;6;6;2;1;2;999;1972;1;999;999;2;1;     999;Roman;5; ;1
303;1;2;1;1;1;1;999;1;2;1;0;3;2;3;999;2;1;1;6;6;4;6;6;6;6;1;6;6;3;4;4;4;1;1;6;1;6;1;6;6;1;6;6;999;4;1;4;1;3;3;1;6;6;6;5;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;2003;1;999;999;2;1;     999;Roman;1; ;2
304;1;2;1;1;1;1;999;3;0;0;1;2;999;999;2;2;3;3;6;6;2;6;6;6;6;2;6;6;888;1;3;3;1;1;6;1;6;1;6;6;5;6;6;999;4;3;4;2;3;3;1;4;5;6;5;5;5;6;5;1;6;6;6;6;6;6;6;2;1;2;999;1974;2011;1;2006;1;2; ;Roman;9; ;2
305;1;2;2;1;1;0;999;3;0;3;0;4;999;2;999;1;1;1;6;6;6;6;6;6;6;5;6;6;2;1;4;4;2;1;6;6;6;6;6;6;1;6;6;999;4;3;4;1;3;3;1;6;5;6;1;6;6;6;6;4;4;6;6;6;6;6;6;2;6;2;999;1964;1;999;999;1;999;     999;Roman;6; ;2
306;1;3;2;1;1;0;999;2;999;1;2;4;999;3;4;4;3;1;6;5;6;4;6;6;6;1;6;6;2;4;1;2;5;1;6;2;6;2;6;6;2;6;6;999;3;1;4;1;3;3;1;6;6;6;1;6;6;6;6;3;6;6;6;4;5;6;6;2;2;2;999;1951;2000;1;1951;1;1;     999;Roman;999; ;2
307;1;3;1;1;1;0;999;2;0;1;0;3;999;3;999;2;1;2;5;5;6;6;6;6;4;1;6;6;2;4;2;4;2;2;6;2;6;2;6;6;6;6;6;999;4;1;4;1;3;2;1;999;5;5;5;5;5;5;5;3;6;5;5;5;5;6;6;4;3;999;999;1956;1;999;999;2;1;     999;Magyar;5; ;2
308;1;3;2;1;1;0;999;3;0;1;0;3;999;3;999;2;3;2;5;5;5;5;6;6;4;2;6;6;888;4;1;4;3;3;6;2;6;2;5;6;2;6;999;999;3;1;4;1;3;1;1;5;999;999;2;999;5;999;5;999;6;6;6;5;4;6;6;4;3;2;999;1954;1;999;999;2;1;     999;Magyar;4; ;2
309;1;3;2;1;1;0;999;3;0;1;1;3;999;3;3;3;2;2;5;5;4;6;6;6;6;2;6;6;2;4;3;3;2;2;5;2;6;1;6;6;4;5;5;999;3;0;4;1;3;3;1;5;5;6;2;6;6;5;5;2;5;5;5;5;6;6;6;4;2;2;999;1984;2000;1;1984;2;1;     999;Magyar;5; ;2
310;1;3;2;1;1;0;999;4;0;2;1;3;999;3;3;2;3;1;6;6;6;6;6;6;6;4;6;6;2;4;2;4;2;3;5;3;6;2;6;6;5;5;5;999;4;2;4;1;3;2;1;5;5;6;1;6;6;5;5;2;6;5;5;6;6;6;6;3;3;2;999;1982;1;999;99;1;1;     999;Magyar;6; ;1
311;1;3;1;1;1;0;999;4;0;0;1;3;999;999;3;2;3;2;5;5;5;6;6;6;6;1;6;6;1;4;4;1;5;5;6;6;6;6;6;6;1;5;6;999;3;999;3;999;3;3;1;4;6;6;5;6;6;6;6;2;888;5;6;6;6;6;6;3;6;2;999;1982;2003;1;1982;1;1;     999;Magyar;4; ;2
312;1;3;2;1;1;0;999;2;0;1;0;3;999;3;999;2;1;5;5;5;4;6;6;6;4;2;6;6;1;4;2;4;1;3;888;2;6;2;5;4;4;5;5;999;3;999;3;1;3;2;2;888;4;6;2;6;4;5;4;2;6;5;6;2;5;6;6;3;1;2;999;1954;1;999;999;2;1;     999;Magyar;5; ;2
313;1;3;2;1;1;0;999;1;0;1;0;2;999;2;999;2;3;3;4;4;5;5;6;5;3;2;6;6;1;4;1;4;888;1;6;1;6;1;6;6;1;6;6;999;3;1;4;1;3;3;1;999;5;5;5;5;5;4;5;888;6;6;6;6;6;6;6;5;4;2;999;1945;1;999;999;2;1;     999;Roman;4; ;2
314;1;3;1;1;1;0;999;0;0;1;1;999;999;3;3;2;1;2;6;6;6;6;6;6;4;4;6;6;3;4;4;4;2;1;6;1;6;1;6;6;5;6;6;999;4;2;4;1;3;3;1;5;5;6;3;6;6;6;6;3;6;6;6;6;6;6;6;2;1;2;999;1949;1;999;999;2;1;     999;Roman;9; ;2
